L1	L2	L3	ID	Function	EC	Gene	Count
Environmental Information Processing	Membrane transport	Bacterial secretion system [PATH:ko03070]	K03070	Preprotein translocase subunit SecA	7.4.2.8	secA	73
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K03070	Preprotein translocase subunit SecA	7.4.2.8	secA	73
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K03070	Preprotein translocase subunit SecA	7.4.2.8	secA	73
Genetic Information Processing	Folding, sorting and degradation	Protein export [PATH:ko03060]	K03074	Preprotein translocase subunit SecF		secF	2
Environmental Information Processing	Membrane transport	Bacterial secretion system [PATH:ko03070]	K03074	Preprotein translocase subunit SecF		secF	2
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K03074	Preprotein translocase subunit SecF		secF	2
Genetic Information Processing	Folding, sorting and degradation	Protein export [PATH:ko03060]	K03076	Preprotein translocase subunit SecY		secY	38
Environmental Information Processing	Membrane transport	Bacterial secretion system [PATH:ko03070]	K03076	Preprotein translocase subunit SecY		secY	38
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K03076	Preprotein translocase subunit SecY		secY	38
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K03076	Preprotein translocase subunit SecY		secY	38
Metabolism	Carbohydrate metabolism	Pentose and glucuronate interconversions [PATH:ko00040]	K03077	L-ribulose-5-phosphate 4-epimerase	5.1.3.4	araD, ulaF, sgaE, sgbE	35
Metabolism	Carbohydrate metabolism	Ascorbate and aldarate metabolism [PATH:ko00053]	K03077	L-ribulose-5-phosphate 4-epimerase	5.1.3.4	araD, ulaF, sgaE, sgbE	35
Cellular Processes	Cell motility	Flagellar assembly [PATH:ko02040]	K03086	RNA polymerase primary sigma factor		rpoD	53
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03086	RNA polymerase primary sigma factor		rpoD	53
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Vibrio cholerae [PATH:ko05111]	K03087	RNA polymerase nonessential primary-like sigma factor		rpoS	2
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Escherichia coli [PATH:ko02026]	K03087	RNA polymerase nonessential primary-like sigma factor		rpoS	2
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03087	RNA polymerase nonessential primary-like sigma factor		rpoS	2
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03089	RNA polymerase sigma-32 factor		rpoH	1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K03092	RNA polymerase sigma-54 factor		rpoN	7
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Vibrio cholerae [PATH:ko05111]	K03092	RNA polymerase sigma-54 factor		rpoN	7
Cellular Processes	Cell motility	Flagellar assembly [PATH:ko02040]	K03092	RNA polymerase sigma-54 factor		rpoN	7
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03092	RNA polymerase sigma-54 factor		rpoN	7
Not Included in Pathway or Brite	Poorly characterized	General function prediction only	K03095	SprT-like protein		sprL	6
Genetic Information Processing	Folding, sorting and degradation	Protein export [PATH:ko03060]	K03100	Signal peptidase I	3.4.21.89	lepB	3
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K03100	Signal peptidase I	3.4.21.89	lepB	3
Genetic Information Processing	Folding, sorting and degradation	Protein export [PATH:ko03060]	K03101	Signal peptidase II	3.4.23.36	lspA	5
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K03101	Signal peptidase II	3.4.23.36	lspA	5
Genetic Information Processing	Folding, sorting and degradation	Protein export [PATH:ko03060]	K03106	Signal recognition particle subunit SRP54	3.6.5.4	SRP54, ffh	50
Environmental Information Processing	Membrane transport	Bacterial secretion system [PATH:ko03070]	K03106	Signal recognition particle subunit SRP54	3.6.5.4	SRP54, ffh	50
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K03106	Signal recognition particle subunit SRP54	3.6.5.4	SRP54, ffh	50
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K03106	Signal recognition particle subunit SRP54	3.6.5.4	SRP54, ffh	50
Genetic Information Processing	Folding, sorting and degradation	Protein export [PATH:ko03060]	K03110	Fused signal recognition particle receptor		ftsY	44
Environmental Information Processing	Membrane transport	Bacterial secretion system [PATH:ko03070]	K03110	Fused signal recognition particle receptor		ftsY	44
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K03110	Fused signal recognition particle receptor		ftsY	44
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K03110	Fused signal recognition particle receptor		ftsY	44
Genetic Information Processing	Replication and repair	DNA replication [PATH:ko03030]	K03111	Single-strand DNA-binding protein		ssb	13
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:ko03430]	K03111	Single-strand DNA-binding protein		ssb	13
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K03111	Single-strand DNA-binding protein		ssb	13
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K03111	Single-strand DNA-binding protein		ssb	13
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03111	Single-strand DNA-binding protein		ssb	13
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K03111	Single-strand DNA-binding protein		ssb	13
Metabolism	Energy metabolism	Sulfur metabolism [PATH:ko00920]	K03119	Taurine dioxygenase	1.14.11.17	tauD	3
Metabolism	Metabolism of other amino acids	Taurine and hypotaurine metabolism [PATH:ko00430]	K03119	Taurine dioxygenase	1.14.11.17	tauD	3
Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism [PATH:ko00730]	K03151	TRNA uracil 4-sulfurtransferase	2.8.1.4	thiI	34
Genetic Information Processing	Folding, sorting and degradation	Sulfur relay system [PATH:ko04122]	K03151	TRNA uracil 4-sulfurtransferase	2.8.1.4	thiI	34
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K03151	TRNA uracil 4-sulfurtransferase	2.8.1.4	thiI	34
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K03168	DNA topoisomerase I	5.6.2.1	topA	34
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03168	DNA topoisomerase I	5.6.2.1	topA	34
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K03169	DNA topoisomerase III	5.6.2.1	topB	20
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K03177	TRNA pseudouridine55 synthase	5.4.99.25	truB, PUS4, TRUB1	22
Metabolism	Metabolism of cofactors and vitamins	Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]	K03183	Demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase	2.1.1.163 2.1.1.201	ubiE	5
Not Included in Pathway or Brite	Unclassified: genetic information processing	Protein processing	K03189	Urease accessory protein		ureG	2
Human Diseases	Infectious disease: bacterial	Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]	K03191	Acid-activated urea channel		ureI	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K03191	Acid-activated urea channel		ureI	1
Genetic Information Processing	Folding, sorting and degradation	Protein export [PATH:ko03060]	K03210	Preprotein translocase subunit YajC		yajC	7
Environmental Information Processing	Membrane transport	Bacterial secretion system [PATH:ko03070]	K03210	Preprotein translocase subunit YajC		yajC	7
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K03210	Preprotein translocase subunit YajC		yajC	7
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K03210	Preprotein translocase subunit YajC		yajC	7
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03215	23S rRNA (uracil1939-C5)-methyltransferase	2.1.1.190	rumA	16
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K03216	TRNA (cytidine/uridine-2'-O-)-methyltransferase	2.1.1.207	trmL, cspR	5
Genetic Information Processing	Folding, sorting and degradation	Protein export [PATH:ko03060]	K03217	YidC/Oxa1 family membrane protein insertase		yidC, spoIIIJ, OXA1, ccfA	2
Environmental Information Processing	Membrane transport	Bacterial secretion system [PATH:ko03070]	K03217	YidC/Oxa1 family membrane protein insertase		yidC, spoIIIJ, OXA1, ccfA	2
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K03217	YidC/Oxa1 family membrane protein insertase		yidC, spoIIIJ, OXA1, ccfA	2
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K03217	YidC/Oxa1 family membrane protein insertase		yidC, spoIIIJ, OXA1, ccfA	2
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K03217	YidC/Oxa1 family membrane protein insertase		yidC, spoIIIJ, OXA1, ccfA	2
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03218	23S rRNA (guanosine2251-2'-O)-methyltransferase	2.1.1.185	rlmB	7
Metabolism	Glycan biosynthesis and metabolism	Lipopolysaccharide biosynthesis [PATH:ko00540]	K03272	D-beta-D-heptose 7-phosphate kinase / D-beta-D-heptose 1-phosphate adenosyltransferase	2.7.1.167 2.7.7.70	gmhC, hldE, waaE, rfaE	1
Brite Hierarchies	Protein families: metabolism	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	K03272	D-beta-D-heptose 7-phosphate kinase / D-beta-D-heptose 1-phosphate adenosyltransferase	2.7.1.167 2.7.7.70	gmhC, hldE, waaE, rfaE	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K03282	Large conductance mechanosensitive channel		mscL	2
Not Included in Pathway or Brite	Unclassified: signaling and cellular processes	Transport	K03292	Glycoside/pentoside/hexuronide:cation symporter, GPH family		TC.GPH	2
Not Included in Pathway or Brite	Unclassified: signaling and cellular processes	Transport	K03305	Proton-dependent oligopeptide transporter, POT family		TC.POT	15
Not Included in Pathway or Brite	Unclassified: signaling and cellular processes	Transport	K03311	Branched-chain amino acid:cation transporter, LIVCS family		TC.LIVCS	30
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K03315	Na+:H+ antiporter, NhaC family		nhaC	12
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K03322	Manganese transport protein		mntH	46
Metabolism	Carbohydrate metabolism	Fructose and mannose metabolism [PATH:ko00051]	K03332	Fructan beta-fructosidase	3.2.1.80	fruA	3
Metabolism	Carbohydrate metabolism	Inositol phosphate metabolism [PATH:ko00562]	K03339	6-phospho-5-dehydro-2-deoxy-D-gluconate aldolase	4.1.2.29	iolJ	3
Metabolism	Metabolism of other amino acids	D-Alanine metabolism [PATH:ko00473]	K03367	D-alanine--poly(phosphoribitol) ligase subunit 1	6.1.1.13	dltA	10
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K03367	D-alanine--poly(phosphoribitol) ligase subunit 1	6.1.1.13	dltA	10
Human Diseases	Infectious disease: bacterial	Staphylococcus aureus infection [PATH:ko05150]	K03367	D-alanine--poly(phosphoribitol) ligase subunit 1	6.1.1.13	dltA	10
Human Diseases	Drug resistance: antimicrobial	Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503]	K03367	D-alanine--poly(phosphoribitol) ligase subunit 1	6.1.1.13	dltA	10
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K03367	D-alanine--poly(phosphoribitol) ligase subunit 1	6.1.1.13	dltA	10
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K03387	NADH-dependent peroxiredoxin subunit F	1.8.1.-	ahpF	1
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03402	Transcriptional regulator of arginine metabolism		argR, ahrC	1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K03406	Methyl-accepting chemotaxis protein		mcp	1
Cellular Processes	Cell motility	Bacterial chemotaxis [PATH:ko02030]	K03406	Methyl-accepting chemotaxis protein		mcp	1
Brite Hierarchies	Protein families: signaling and cellular processes	Bacterial motility proteins [BR:ko02035]	K03406	Methyl-accepting chemotaxis protein		mcp	1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K03412	Two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase	3.1.1.61 3.5.1.44	cheB	2
Cellular Processes	Cell motility	Bacterial chemotaxis [PATH:ko02030]	K03412	Two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase	3.1.1.61 3.5.1.44	cheB	2
Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K03412	Two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase	3.1.1.61 3.5.1.44	cheB	2
Brite Hierarchies	Protein families: signaling and cellular processes	Bacterial motility proteins [BR:ko02035]	K03412	Two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase	3.1.1.61 3.5.1.44	cheB	2
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K03424	TatD DNase family protein	3.1.21.-	tatD	2
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K03431	Phosphoglucosamine mutase	5.4.2.10	glmM	52
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03436	DeoR family transcriptional regulator, fructose operon transcriptional repressor		fruR2, fruR	3
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K03437	RNA methyltransferase, TrmH family		spoU	9
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03438	16S rRNA (cytosine1402-N4)-methyltransferase	2.1.1.199	mraW, rsmH	32
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K03439	TRNA (guanine-N7-)-methyltransferase	2.1.1.33	trmB, METTL1, TRM8	2
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K03465	Thymidylate synthase (FAD)	2.1.1.148	thyX, thy1	2
Metabolism	Metabolism of cofactors and vitamins	One carbon pool by folate [PATH:ko00670]	K03465	Thymidylate synthase (FAD)	2.1.1.148	thyX, thy1	2
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03466	DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family		ftsK, spoIIIE	53
Genetic Information Processing	Replication and repair	DNA replication [PATH:ko03030]	K03470	Ribonuclease HII	3.1.26.4	rnhB	8
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K03470	Ribonuclease HII	3.1.26.4	rnhB	8
Genetic Information Processing	Replication and repair	DNA replication [PATH:ko03030]	K03471	Ribonuclease HIII	3.1.26.4	rnhC	6
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K03471	Ribonuclease HIII	3.1.26.4	rnhC	6
Metabolism	Metabolism of cofactors and vitamins	Vitamin B6 metabolism [PATH:ko00750]	K03474	Pyridoxine 5-phosphate synthase	2.6.99.2	pdxJ	1
Metabolism	Carbohydrate metabolism	Ascorbate and aldarate metabolism [PATH:ko00053]	K03475	Ascorbate PTS system EIIC component		ulaA, sgaT	15
Environmental Information Processing	Membrane transport	Phosphotransferase system (PTS) [PATH:ko02060]	K03475	Ascorbate PTS system EIIC component		ulaA, sgaT	15
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K03475	Ascorbate PTS system EIIC component		ulaA, sgaT	15
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03488	Beta-glucoside operon transcriptional antiterminator		licT, bglG	7
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03489	GntR family transcriptional regulator, transcriptional regulator of bglA		yydK	17
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K03495	TRNA uridine 5-carboxymethylaminomethyl modification enzyme		gidA, mnmG, MTO1	74
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03495	TRNA uridine 5-carboxymethylaminomethyl modification enzyme		gidA, mnmG, MTO1	74
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03496	Chromosome partitioning protein		parA, soj	11
Brite Hierarchies	Protein families: signaling and cellular processes	Cytoskeleton proteins [BR:ko04812]	K03496	Chromosome partitioning protein		parA, soj	11
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03497	ParB family transcriptional regulator, chromosome partitioning protein		parB, spo0J	12
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03497	ParB family transcriptional regulator, chromosome partitioning protein		parB, spo0J	12
Brite Hierarchies	Protein families: signaling and cellular processes	Cytoskeleton proteins [BR:ko04812]	K03497	ParB family transcriptional regulator, chromosome partitioning protein		parB, spo0J	12
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03500	16S rRNA (cytosine967-C5)-methyltransferase	2.1.1.176	rsmB, sun	11
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03501	16S rRNA (guanine527-N7)-methyltransferase	2.1.1.170	gidB, rsmG	2
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03501	16S rRNA (guanine527-N7)-methyltransferase	2.1.1.170	gidB, rsmG	2
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism [PATH:ko00760]	K03517	Quinolinate synthase	2.5.1.72	nadA	8
Not Included in Pathway or Brite	Unclassified: metabolism	Energy metabolism	K03521	Electron transfer flavoprotein beta subunit		fixA, etfB	5
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K03522	Electron transfer flavoprotein alpha subunit		fixB, etfA	2
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K03523	Biotin transport system substrate-specific component		bioY	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K03523	Biotin transport system substrate-specific component		bioY	1
Metabolism	Metabolism of terpenoids and polyketides	Terpenoid backbone biosynthesis [PATH:ko00900]	K03527	4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase	1.17.7.4	ispH, lytB	2
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03529	Chromosome segregation protein		smc	56
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K03530	DNA-binding protein HU-beta		hupB	16
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03530	DNA-binding protein HU-beta		hupB	16
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03530	DNA-binding protein HU-beta		hupB	16
Cellular Processes	Cell growth and death	Cell cycle - Caulobacter [PATH:ko04112]	K03531	Cell division protein FtsZ		ftsZ	54
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03531	Cell division protein FtsZ		ftsZ	54
Brite Hierarchies	Protein families: signaling and cellular processes	Cytoskeleton proteins [BR:ko04812]	K03531	Cell division protein FtsZ		ftsZ	54
Brite Hierarchies	Protein families: signaling and cellular processes	Prokaryotic defense system [BR:ko02048]	K03531	Cell division protein FtsZ		ftsZ	54
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K03543	Membrane fusion protein, multidrug efflux system		emrA	6
Cellular Processes	Cell growth and death	Cell cycle - Caulobacter [PATH:ko04112]	K03544	ATP-dependent Clp protease ATP-binding subunit ClpX		clpX, CLPX	49
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03544	ATP-dependent Clp protease ATP-binding subunit ClpX		clpX, CLPX	49
Not Included in Pathway or Brite	Unclassified: genetic information processing	Protein processing	K03545	Trigger factor		tig	10
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03546	DNA repair protein SbcC/Rad50		sbcC, rad50	6
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03547	DNA repair protein SbcD/Mre11		sbcD, mre11	3
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K03550	Holliday junction DNA helicase RuvA	3.6.4.12	ruvA	4
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03550	Holliday junction DNA helicase RuvA	3.6.4.12	ruvA	4
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K03551	Holliday junction DNA helicase RuvB	3.6.4.12	ruvB	72
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03551	Holliday junction DNA helicase RuvB	3.6.4.12	ruvB	72
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K03553	Recombination protein RecA		recA	62
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03553	Recombination protein RecA		recA	62
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:ko03430]	K03555	DNA mismatch repair protein MutS		mutS	40
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03555	DNA mismatch repair protein MutS		mutS	40
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K03562	Biopolymer transport protein TolQ		tolQ	2
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K03568	TldD protein		tldD	1
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03569	Rod shape-determining protein MreB and related proteins		mreB	2
Brite Hierarchies	Protein families: signaling and cellular processes	Cytoskeleton proteins [BR:ko04812]	K03569	Rod shape-determining protein MreB and related proteins		mreB	2
Brite Hierarchies	Protein families: signaling and cellular processes	Prokaryotic defense system [BR:ko02048]	K03569	Rod shape-determining protein MreB and related proteins		mreB	2
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03570	Rod shape-determining protein MreC		mreC	3
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:ko03430]	K03572	DNA mismatch repair protein MutL		mutL	33
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03572	DNA mismatch repair protein MutL		mutL	33
Genetic Information Processing	Replication and repair	Base excision repair [PATH:ko03410]	K03575	A/G-specific adenine glycosylase	3.2.2.31	mutY	19
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03575	A/G-specific adenine glycosylase	3.2.2.31	mutY	19
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K03581	Exodeoxyribonuclease V alpha subunit	3.1.11.5	recD	7
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03581	Exodeoxyribonuclease V alpha subunit	3.1.11.5	recD	7
Cellular Processes	Cell growth and death	Cell cycle - Caulobacter [PATH:ko04112]	K03588	Cell division protein FtsW		ftsW, spoVE	11
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03588	Cell division protein FtsW		ftsW, spoVE	11
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K03588	Cell division protein FtsW		ftsW, spoVE	11
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03593	ATP-binding protein involved in chromosome partitioning		mrp, NUBPL	6
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K03593	ATP-binding protein involved in chromosome partitioning		mrp, NUBPL	6
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03595	GTPase		era, ERAL1	8
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K03595	GTPase		era, ERAL1	8
Human Diseases	Infectious disease: bacterial	Legionellosis [PATH:ko05134]	K03596	GTP-binding protein LepA		lepA	93
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:ko03430]	K03601	Exodeoxyribonuclease VII large subunit	3.1.11.6	xseA	25
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03601	Exodeoxyribonuclease VII large subunit	3.1.11.6	xseA	25
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:ko03430]	K03602	Exodeoxyribonuclease VII small subunit	3.1.11.6	xseB	4
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03602	Exodeoxyribonuclease VII small subunit	3.1.11.6	xseB	4
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03604	LacI family transcriptional regulator, purine nucleotide synthesis repressor		purR	12
Metabolism	Lipid metabolism	Glycerolipid metabolism [PATH:ko00561]	K03621	Phosphate acyltransferase	2.3.1.274	plsX	18
Brite Hierarchies	Protein families: metabolism	Lipid biosynthesis proteins [BR:ko01004]	K03621	Phosphate acyltransferase	2.3.1.274	plsX	18
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03624	Transcription elongation factor GreA		greA	2
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03625	Transcription antitermination protein NusB		nusB	13
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03625	Transcription antitermination protein NusB		nusB	13
Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K03628	Transcription termination factor Rho		rho	64
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03628	Transcription termination factor Rho		rho	64
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K03628	Transcription termination factor Rho		rho	64
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K03629	DNA replication and repair protein RecF		recF	10
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03629	DNA replication and repair protein RecF		recF	10
Not Included in Pathway or Brite	Unclassified: genetic information processing	Replication and repair	K03630	DNA repair protein RadC		radC	9
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03631	DNA repair protein RecN (Recombination protein N)		recN	22
Not Included in Pathway or Brite	Unclassified: signaling and cellular processes	Structural proteins	K03642	Rare lipoprotein A		rlpA	2
Not Included in Pathway or Brite	Unclassified: metabolism	Nucleotide metabolism	K03647	Protein involved in ribonucleotide reduction		nrdI	4
Genetic Information Processing	Replication and repair	Base excision repair [PATH:ko03410]	K03648	Uracil-DNA glycosylase	3.2.2.27	UNG, UDG	39
Human Diseases	Immune disease	Primary immunodeficiency [PATH:ko05340]	K03648	Uracil-DNA glycosylase	3.2.2.27	UNG, UDG	39
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03648	Uracil-DNA glycosylase	3.2.2.27	UNG, UDG	39
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K03650	TRNA modification GTPase	3.6.-.-	mnmE, trmE, MSS1	48
Genetic Information Processing	Replication and repair	Base excision repair [PATH:ko03410]	K03652	DNA-3-methyladenine glycosylase	3.2.2.21	MPG	8
