L1	L2	L3	L4	ID	Function	EC	Count
Lipid transport and metabolism		AtoE		COG2031	Short chain fatty acids transporter		1
Posttranslational modification, protein turnover, chaperones		Pcp	1AUG	COG2039	Pyrrolidone-carboxylate peptidase (N-terminal pyroglutamyl peptidase)		11
Inorganic ion transport and metabolism		ChrA		COG2059	Chromate transport protein ChrA		1
Nucleotide transport and metabolism	Pyrimidine salvage	PyrR	1A3C	COG2065	Pyrimidine operon attenuation protein PyrR/uracil phosphoribosyltransferase		28
Defense mechanisms		EmrE	2I68	COG2076	Multidrug transporter EmrE and related cation transporters		1
Energy production and conversion		FixA	5OL2	COG2086	Electron transfer flavoprotein, alpha and beta subunits		1
Replication, recombination and repair		Mpg	1BNK	COG2094	3-methyladenine DNA glycosylase Mpg		1
Cell wall/membrane/envelope biogenesis		MurQ	4S12	COG2103	N-acetylmuramic acid 6-phosphate (MurNAc-6-P) etherase		38
Amino acid transport and metabolism		ProX	1R9L	COG2113	ABC-type proline/glycine betaine transport system, periplasmic component		5
Carbohydrate transport and metabolism		XylA	1A0C	COG2115	Xylose isomerase		34
Inorganic ion transport and metabolism		FocA	3KCU	COG2116	Formate/nitrite transporter FocA, FNT family		11
Nucleotide transport and metabolism		ComEB	2HVV	COG2131	Deoxycytidylate deaminase		9
Coenzyme transport and metabolism	Thiamine biosynthesis	ThiM	1C3Q	COG2145	Hydroxyethylthiazole kinase, sugar kinase family		19
Cell wall/membrane/envelope biogenesis		WcaJ	5W7L	COG2148	Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid)		14
Posttranslational modification, protein turnover, chaperones		PaaD	1UWD	COG2151	Metal-sulfur cluster biosynthetic enzyme		3
Function unknown		YuzA		COG2155	Uncharacterized membrane protein YuzA, DUF378 family		1
Carbohydrate transport and metabolism		AraA	2AJT	COG2160	L-arabinose isomerase		17
Replication, recombination and repair		AdaA	1ADN	COG2169	Methylphosphotriester-DNA--protein-cysteine methyltransferase (N-terminal fragment of Ada), contains Zn-binding and two AraC-type DNA-binding domains		1
Replication, recombination and repair		PolC		COG2176	DNA polymerase III, alpha subunit (gram-positive type)		14
Cell cycle control, cell division, chromosome partitioning		FtsX		COG2177	Cell division protein FtsX		5
General function prediction only		YqeG		COG2179	Predicted phosphohydrolase YqeG, HAD superfamily		9
Transcription		Tex	2OCE	COG2183	Transcriptional accessory protein Tex/SPT6		33
Transcription		MngR	2WV0	COG2188	DNA-binding transcriptional regulator, GntR family		7
Carbohydrate transport and metabolism		NagE	1AX3	COG2190	Phosphotransferase system IIA component		90
Amino acid transport and metabolism		PepD2	2QYV	COG2195	Di- or tripeptidase		9
Signal transduction mechanisms		EAL	2BAS	COG2200	EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant)		2
Carbohydrate transport and metabolism		MelB	4M64	COG2211	Na+/melibiose symporter or related transporter		4
Carbohydrate transport and metabolism		MtlA	1VRV	COG2213	Phosphotransferase system, mannitol-specific IIBC component		2
Lipid transport and metabolism		Cfa	5Z9O	COG2230	Cyclopropane fatty-acyl-phospholipid synthase and related methyltransferases		8
Nucleotide transport and metabolism	Pyrimidine degradation	UraA	3QE7	COG2233	Xanthine/uracil permease		13
Amino acid transport and metabolism		ArcA	2A9G	COG2235	Arginine deiminase		15
Nucleotide transport and metabolism		NCS2		COG2252	Xanthine/guanine/uracil/vitamin C permease GhxP/GhxQ, nucleobase:cation symporter 2 ( NCS2) family		14
Replication, recombination and repair		RuvB	1HQC	COG2255	Holliday junction resolvasome RuvABC, ATP-dependent DNA helicase subunit RuvB		38
Replication, recombination and repair		RarA	3PVS	COG2256	Replication-associated recombination protein RarA (DNA-dependent ATPase)		21
Translation, ribosomal structure and biogenesis		HflX	2QTF	COG2262	50S ribosomal subunit-associated GTPase HflX		38
Translation, ribosomal structure and biogenesis		PrmA	3GRZ	COG2264	Ribosomal protein L11 methylase PrmA		5
Translation, ribosomal structure and biogenesis	tRNA modification	TrmA	1UWV	COG2265	tRNA/tmRNA/rRNA uracil-C5-methylase, TrmA/RlmC/RlmD family		12
Defense mechanisms		SunT	3K8U	COG2274	ABC-type bacteriocin/lantibiotic exporters, contain an N-terminal double-glycine peptidase domain		3
Carbohydrate transport and metabolism		CitE	4ROQ	COG2301	Citrate lyase beta subunit		2
General function prediction only		YlmH		COG2302	RNA-binding protein YlmH, contains S4-like domain		4
Intracellular trafficking, secretion, and vesicular transport		ComEC		COG2333	DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily		2
Defense mechanisms		MazF	2MF2	COG2337	mRNA-degrading endonuclease MazF, toxin component of the MazEF toxin-antitoxin module		3
Transcription		Rex	3KEO	COG2344	NADH/NAD ratio-sensing transcriptional regulator Rex		7
Nucleotide transport and metabolismSignal transduction mechanisms		YjbM	5F2V	COG2357	ppGpp synthetase catalytic domain (RelA/SpoT-type nucleotidyltranferase)		15
Posttranslational modification, protein turnover, chaperones		Aat	2CXA	COG2360	Leu/Phe-tRNA-protein transferase		2
Signal transduction mechanisms		Oca4	1XRI	COG2365	Protein tyrosine/serine phosphatase Oca4		3
Inorganic ion transport and metabolism		Fes	2B20	COG2382	Enterochelin esterase or related enzyme		1
Translation, ribosomal structure and biogenesis	tRNA modification	TrmK	3KR9	COG2384	tRNA A22 N1-methylase		2
Cell wall/membrane/envelope biogenesis		SpoIID		COG2385	Peptidoglycan hydrolase (amidase) enhancer domain SpoIID		1
General function prediction only		YidJ	1R57	COG2388	Predicted acetyltransferase, GNAT superfamily		3
Transcription		DeoR	2GNP	COG2390	DNA-binding transcriptional regulator LsrR, DeoR family		1
Translation, ribosomal structure and biogenesis		YbcJ	1P9K	COG2501	Ribosome-associated protein YbcJ, S4-like RNA-binding protein		7
Translation, ribosomal structure and biogenesis		EbsC	1DBU	COG2606	Cys-tRNA(Pro) deacylase, prolyl-tRNA editing enzyme YbaK/EbsC		1
General function prediction only		Atu1564		COG2607	Predicted ATPase, AAA+ superfamily		1
Energy production and conversion	Pyruvate oxidation	AceE	1L8A	COG2609	Pyruvate dehydrogenase complex, dehydrogenase (E1) component		2
Carbohydrate transport and metabolism		Pgl	1JOF	COG2706	6-phosphogluconolactonase, cycloisomerase 2 family		15
Function unknown		YeaL		COG2707	Uncharacterized membrane protein, DUF441 family		3
Carbohydrate transport and metabolism		UxaA	6U7L	COG2721	Altronate dehydratase		23
Carbohydrate transport and metabolism		BglB	4HZ6	COG2723	Beta-glucosidase/6-phospho-beta-glucosidase/beta-galactosidase		107
Posttranslational modification, protein turnover, chaperones		YugP		COG2738	Zn-dependent membrane protease YugP		2
Transcription		YlxM	1S7O	COG2739	Predicted DNA-binding protein YlxM, UPF0122 family		8
Nucleotide transport and metabolism		MIS1	1EG7	COG2759	Formyltetrahydrofolate synthetase		34
Cell motilityIntracellular trafficking, secretion, and vesicular transportExtracellular structures		PulE	4KSR	COG2804	Type II secretory pathway ATPase GspE/PulE or T4P pilus assembly pathway ATPase PilB		5
Replication, recombination and repair		DnaX	1A5T	COG2812	DNA polymerase III, gamma/tau subunits		27
Cell wall/membrane/envelope biogenesis		PASTA		COG2815	PASTA domain, binds beta-lactams		31
Replication, recombination and repair		Tag	1LMZ	COG2818	3-methyladenine DNA glycosylase Tag		2
Translation, ribosomal structure and biogenesis		PasT	1T17	COG2867	Ribosome association toxin PasT (RatA) of the RatAB toxin-antitoxin module		1
Function unknown		YsxB	1S12	COG2868	Uncharacterized conserved protein YsxB, DUF464 family		3
Cell wall/membrane/envelope biogenesis		RfaE	5X9Q	COG2870	ADP-heptose synthase, bifunctional sugar kinase/adenylyltransferase		2
Amino acid transport and metabolism	Methionine biosynthesis	MET17	2CTZ	COG2873	O-acetylhomoserine/O-acetylserine sulfhydrylase, pyridoxal phosphate-dependent		2
Amino acid transport and metabolism	Aromatic amino acid biosynthesis	AroGA	5J6F	COG2876	3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase		43
Cell wall/membrane/envelope biogenesis	Lipid A biosynthesis	KdsA	1G7U	COG2877	3-deoxy-D-manno-octulosonic acid (KDO) 8-phosphate synthase		2
Cell cycle control, cell division, chromosome partitioning		FtsE		COG2884	Cell division ATPase FtsE		16
Translation, ribosomal structure and biogenesis		HemK	1NV8	COG2890	Methylase of polypeptide chain release factors		11
Carbohydrate transport and metabolism		ManX	1PDO	COG2893	Phosphotransferase system, mannose/fructose-specific component IIA		3
Transcription		Fis	1ETK	COG2901	DNA-binding protein Fis (factor for inversion stimulation)		2
Coenzyme transport and metabolism		GshA	1V4G	COG2918	Gamma-glutamylcysteine synthetase		15
Cell wall/membrane/envelope biogenesisCarbohydrate transport and metabolism		MdoH		COG2943	Membrane glycosyltransferase		4
General function prediction only		EVE	1ZCE	COG2947	Predicted RNA-binding protein, contains EVE domain		1
Function unknown		YjjP		COG2966	Uncharacterized membrane protein YjjP, DUF1212 family		2
Signal transduction mechanisms		YesM		COG2972	Sensor histidine kinase YesM		8
General function prediction only		CvfB	3GO5	COG2996	Predicted RNA-binding protein YitL, contains S1 domains, virulence factor B family		1
Carbohydrate transport and metabolism		FN3K	3F7W	COG3001	Fructosamine-3-kinase		5
Energy production and conversionInorganic ion transport and metabolism		NhaA	1ZCD	COG3004	Na+/H+ antiporter NhaA		2
Carbohydrate transport and metabolism		NanE	1Y0E	COG3010	Putative N-acetylmannosamine-6-phosphate epimerase		1
Carbohydrate transport and metabolism		UlaA	4RP8	COG3037	Ascorbate-specific PTS system IIC component UlaA		16
Energy production and conversion		CitF	1XR4	COG3051	Citrate lyase, alpha subunit		77
Energy production and conversion		CitD		COG3052	Acyl-carrier protein (citrate lyase gamma subunit)		5
Energy production and conversion		CitC		COG3053	Citrate lyase synthetase CitC		7
General function prediction only		SprT		COG3091	Predicted Zn-dependent metalloprotease, SprT family		1
Amino acid transport and metabolism		PTR2	2XUT	COG3104	Dipeptide/tripeptide permease		22
Inorganic ion transport and metabolism		CutC	1TWD	COG3142	Copper homeostasis protein CutC		9
Inorganic ion transport and metabolism		Kup		COG3158	K+ uptake protein Kup		8
General function prediction only		CbrC		COG3196	Colicin E2 tolerance protein CbrC, UPF0167 family		1
Cell wall/membrane/envelope biogenesis		GumC		COG3206	Exopolysaccharide export protein/domain GumC/Wzc1		11
Inorganic ion transport and metabolism		PhnD	3S4U	COG3221	ABC-type phosphate/phosphonate transport system, periplasmic component		3
Carbohydrate transport and metabolism		LacZ	5N6U	COG3250	Beta-galactosidase/beta-glucuronidase		5
Cell wall/membrane/envelope biogenesis		RhaM	1X8D	COG3254	L-rhamnose mutarotase		1
Energy production and conversionInorganic ion transport and metabolism		NhaP2		COG3263	NhaP-type Na+/H+ and K+/H+ antiporter with C-terminal TrkAC and CorC domains		4
Signal transduction mechanisms			4A2L	COG3292	Periplasmic ligand-binding sensor domain		1
Function unknown		YecA		COG3318	Uncharacterized conserved protein YecA, UPF0149 family, contains C-terminal Zn-binding SEC-C motif		1
General function prediction only		YotM	1RZN	COG3331	Penicillin-binding protein-related factor A, putative recombinase		16
Transcription	RNA polymerase	RpoE	2KRC	COG3343	DNA-directed RNA polymerase, delta subunit		11
Inorganic ion transport and metabolism		YHS		COG3350	Heavy metal-bindng TRASH/YHS domain, predicted Cu/Ag metallochaperone		14
Mobilome: prophages, transposons				COG3378	DNA primase, phage- or plasmid-associated		1
General function prediction only			4YN1	COG3397	Predicted carbohydrate-binding protein, contains CBM5 and CBM33 domains		11
Lipid transport and metabolism	Isoprenoid biosynthesis	MVD1	1FI4	COG3407	Mevalonate pyrophosphate decarboxylase		14
Lipid transport and metabolism	Isoprenoid biosynthesis	PksG	1TVZ	COG3425	3-hydroxy-3-methylglutaryl CoA synthase		20
General function prediction only			5N9M	COG3442	Glutamine amidotransferase related to the GATase domain of CobQ		13
Carbohydrate transport and metabolism		AgaB	1BLE	COG3444	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IIB		16
Function unknown		YagU		COG3477	Uncharacterized membrane protein YagU, involved in acid resistance, DUF1440 family		2
Secondary metabolites biosynthesis, transport and catabolism		PadC	2GC9	COG3479	Phenolic acid decarboxylase		35
Signal transduction mechanisms		SdrC		COG3480	Predicted secreted protein YlbL, contains PDZ domain		16
Translation, ribosomal structure and biogenesis	23S rRNA modification	YhaM		COG3481	3'-5' exoribonuclease YhaM, can participate in 23S rRNA maturation,  HD superfamily		11
Energy production and conversion		CitS	5A1S	COG3493	Na+/citrate or Na+/malate symporter		8
Carbohydrate transport and metabolism		XynB2	1Y7B	COG3507	Beta-xylosidase		1
Intracellular trafficking, secretion, and vesicular transport			5MYU	COG3517	Predicted component TssB of the type VI protein secretion system, VipA/VipB/TssB family		2
Carbohydrate transport and metabolism		Chb	3RPM	COG3525	N-acetyl-beta-hexosaminidase		5
Carbohydrate transport and metabolism		AbfA	1PZ2	COG3534	Alpha-L-arabinofuranosidase		36
Carbohydrate transport and metabolism			2WVX	COG3537	Putative alpha-1,2-mannosidase		6
Function unknown			2NVP	COG3538	Meiotically up-regulated gene 157 (Mug157) protein (function unknown)		28
Function unknown		YgaC		COG3557	Uncharacterized conserved protein associated with RNAses G and E,  UPF0374/DUF402 family		16
Mobilome: prophages, transposons				COG3561	Phage anti-repressor protein Ant		14
Amino acid transport and metabolism		PepC		COG3579	Aminopeptidase C		10
General function prediction only				COG3580	Predicted nucleotide-binding protein, sugar kinase/HSP70/actin superfamily		37
General function prediction only				COG3581	Predicted nucleotide-binding protein, sugar kinase/HSP70/actin superfamily		27
Function unknown	3D		4WLK	COG3584	3D (Asp-Asp-Asp) domain, usually in lytic transglycosylases		5
Function unknown			1X7F	COG3589	Uncharacterized conserved protein, DUF871 domain		12
Replication, recombination and repair		RepA		COG3598	RecA-family ATPase		10
Cell cycle control, cell division, chromosome partitioning		DivIVA	2WUJ	COG3599	Cell division septum initiation protein DivIVA, interacts with FtsZ and MinD		6
Mobilome: prophages, transposons				COG3617	Prophage antirepressor		15
Inorganic ion transport and metabolism		PhnC		COG3638	ABC-type phosphate/phosphonate transport system, ATPase component		13
Inorganic ion transport and metabolism		PhnE		COG3639	ABC-type phosphate/phosphonate transport system, permease component		18
Mobilome: prophages, transposons		KilAC		COG3645	Phage antirepressor protein YoqD, KilAC domain		37
Defense mechanisms	CRISPR-Cas system	Cas7		COG3649	CRISPR-Cas system type I effector complex subunit Cas7,  RAMP superfamily		10
Carbohydrate transport and metabolismInorganic ion transport and metabolism		LacD	3MYO	COG3684	Tagatose-1,6-bisphosphate/sulfofructosephosphate aldolase		43
Carbohydrate transport and metabolism		ManY	6K1H	COG3715	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific IIC component		27
Carbohydrate transport and metabolism		ManZ	6K1H	COG3716	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific IID component		36
Carbohydrate transport and metabolism		KduI	1X8M	COG3717	5-keto 4-deoxyuronate isomerase		21
Mobilome: prophages, transposons		XtmA	4ZC3	COG3728	Phage terminase, small subunit		27
Mobilome: prophages, transposons				COG3740	Phage head maturation protease		9
Function unknown				COG3749	Uncharacterized conserved protein, DUF934 family		2
Function unknown			6CFY	COG3750	Uncharacterized conserved protein, UPF0335 family		1
Function unknown		YneF		COG3763	Uncharacterized conserved protein YneF, UPF0154 family		4
Cell wall/membrane/envelope biogenesis		OCH1		COG3774	Mannosyltransferase OCH1 or related enzyme		2
Posttranslational modification, protein turnover, chaperones		SspB2		COG3814	SspB-like protein, predicted to bind SsrA peptide		2
Function unknown				COG3817	Uncharacterized membrane protein		19
Function unknown				COG3819	Uncharacterized membrane protein		2
TranscriptionSignal transduction mechanisms		RocR		COG3829	RocR-type transcriptional regulator, contains PAS, AAA-type ATPase, and DNA-binding Fis domains		1
Carbohydrate transport and metabolism		MalG	2R6G	COG3833	ABC-type maltose transport system, permease component MalG		16
Carbohydrate transport and metabolism		MalK	2ONK	COG3839	ABC-type sugar transport system, ATPase component MalK		51
Amino acid transport and metabolism		PotA	1Z47	COG3842	ABC-type Fe3+/spermidine/putrescine transport systems, ATPase component		20
Nucleotide transport and metabolism		NupO		COG3845	ABC-type guanosine uptake system NupNOPQ, ATPase component NupO		35
Signal transduction mechanisms		PykA2	2E28	COG3848	Phosphohistidine swiveling domain of PEP-utilizing enzymes		8
Carbohydrate transport and metabolism		PelB	1AIR	COG3866	Pectate lyase		1
Carbohydrate transport and metabolism		GanB	1FHL	COG3867	Arabinogalactan endo-1,4-beta-galactosidase		1
Signal transduction mechanisms		DarA	3M05	COG3870	Cyclic di-AMP receptor DarA/PstA		3
Lipid transport and metabolism		FatA	2ESS	COG3884	Acyl-ACP thioesterase		2
Signal transduction mechanisms		GdpP		COG3887	Cyclic di-AMP phosphodiesterase GdpP, contains GGDEF-like and DHH domains		12
Transcription		NosR		COG3901	Transcriptional regulator NosR of nitric oxide reductase		2
Function unknown		YrzB		COG3906	Uncharacterized conserved protein YrzB, UPF0473 family		4
Transcription		LevR		COG3933	Transcriptional regulatory protein LevR, contains PRD, AAA+ and EIIA domains		67
Replication, recombination and repair		DnaD	2I5U	COG3935	DNA replication protein DnaD		2
Amino acid transport and metabolism		PrdF	1TM0	COG3938	Proline racemase/hydroxyproline epimerase		15
Carbohydrate transport and metabolism				COG3940	Beta-xylosidase, GH43 family		62
Mobilome: prophages, transposons			5CES	COG3948	Phage-related baseplate assembly protein		1
Mobilome: prophages, transposons		SLT		COG3953	SLT domain protein		20
Carbohydrate transport and metabolism		XFP	3AHC	COG3957	Phosphoketolase		121
Carbohydrate transport and metabolismCoenzyme transport and metabolismGeneral function prediction only	Pyruvate oxidation	PDC1	1PYD	COG3961	TPP-dependent 2-oxoacid decarboxylase, includes indolepyruvate decarboxylase		19
Cell wall/membrane/envelope biogenesis		DltD	3BMA	COG3966	Poly-D-alanine transfer protein DltD, involved in esterification of teichoic acids		10
Amino acid transport and metabolism		GlnA3		COG3968	Glutamine synthetase type III		2
Replication, recombination and repair		ComFA		COG4098	Superfamily II DNA/RNA helicase required for DNA uptake (late competence protein)		20
Cell wall/membrane/envelope biogenesis		BamD	2YHC	COG4105	Outer membrane protein assembly factor BamD, BamD/ComL family		1
Translation, ribosomal structure and biogenesis	Translation factors	PrfC	3UOQ	COG4108	Peptide chain release factor RF-3		39
General function prediction only		YjbK	2GFG	COG4116	Predicted triphosphatase or cyclase YjbK, contains CYTH domain		3
General function prediction only				COG4120	ABC-type uncharacterized transport system, permease component		3
Posttranslational modification, protein turnover, chaperones		CcmA		COG4133	ABC-type transport system involved in cytochrome c biogenesis, ATPase component		2
General function prediction only		YhaQ		COG4152	ABC-type uncharacterized transport system, ATPase component		9
Amino acid transport and metabolism		OppA	1B05	COG4166	ABC-type oligopeptide transport system, periplasmic component		21
Amino acid transport and metabolism		ProV		COG4175	ABC-type proline/glycine betaine transport system, ATPase component		25
Amino acid transport and metabolism		ProW		COG4176	ABC-type proline/glycine betaine transport system, permease component		21
Replication, recombination and repair		RecJ		COG4199	ssDNA-specific exonuclease RecJ		32
Carbohydrate transport and metabolism		LplB	4TQU	COG4209	ABC-type polysaccharide transport system, permease component		37
Carbohydrate transport and metabolism		XylF	4YWH	COG4213	ABC-type xylose transport system, periplasmic component		5
Carbohydrate transport and metabolism		XylH		COG4214	ABC-type xylose transport system, permease component		58
Energy production and conversion	Pyrimidine degradation	YdfG	3P19	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG		5
Function unknown		YnzC	2HEP	COG4224	Uncharacterized conserved protein YnzC, UPF0291/DUF896 family		4
Carbohydrate transport and metabolism		YesR	1NC5	COG4225	Rhamnogalacturonyl hydrolase YesR		22
Amino acid transport and metabolism		PutA2	5KF6	COG4230	Delta 1-pyrroline-5-carboxylate dehydrogenase		1
Function unknown				COG4289	Uncharacterized conserved protein, DUF2264 domain		4
Mobilome: prophages, transposons				COG4388	Mu-like prophage I protein		2
Function unknown			2L3A	COG4443	Uncharacterized conserved protein		5
Transcription		CtsR	3H0D	COG4463	Transcriptional regulator CtsR		3
Signal transduction mechanisms		YwqE	3QY6	COG4464	Tyrosine-protein phosphatase YwqE		5
Transcription		CodY	2B0L	COG4465	GTP-sensing pleiotropic transcriptional regulator CodY		14
Function unknown			3FB9	COG4466	Uncharacterized conserved protein Veg, DUF1021 family		2
Replication, recombination and repair		YabA	5DOL	COG4467	Regulator of replication initiation timing YabA		2
Carbohydrate transport and metabolism		GalT2		COG4468	Galactose-1-phosphate uridylyltransferase		32
General function prediction only		CoiA		COG4469	Competence protein CoiA, contains predicted nuclease domain		4
Function unknown		YutD	2KL5	COG4470	Uncharacterized conserved protein YutD, DUF1027 family		9
Function unknown		YlbG		COG4471	Uncharacterized conserved protein YlbG, UPF0298 family		1
Function unknown			5US5	COG4472	Uncharacterized conserved protein, UPF0297 family		8
Intracellular trafficking, secretion, and vesicular transport		EcsB		COG4473	Predicted ABC-type exoprotein transport system, permease component		9
Mobilome: prophages, transposons		YoqJ	2NX2	COG4474	Uncharacterized SPBc2 prophage-derived protein YoqJ		2
Function unknown		YktA	2OY9	COG4476	Uncharacterized conserved protein YktA, UPF0223 family		3
Function unknown				COG4478	Uncharacterized membrane protein		2
Function unknown				COG4481	Uncharacterized conserved protein, DUF951 family		6
Function unknown		YqgQ	2NN4	COG4483	Uncharacterized conserved protein YqgQ, DUF910 family		8
Function unknown		YfhO		COG4485	Uncharacterized membrane protein YfhO		3
Mobilome: prophages, transposons		ComGC		COG4537	Competence protein ComGC		2
TranscriptionSignal transduction mechanisms		CitB		COG4565	DNA-binding response regulator DpiB of citrate/malate metabolism		1
Replication, recombination and repair		RusA	1Q8R	COG4570	Holliday junction resolvase RusA (prophage-encoded endonuclease)		3
Replication, recombination and repair		Dob10	4A4Z	COG4581	Superfamily II RNA helicase		2
General function prediction only				COG4586	ABC-type uncharacterized transport system, ATPase component		5
Cell wall/membrane/envelope biogenesis		LolE	6F49	COG4591	ABC-type transport system involved in lipoprotein release, permease component LolC		6
Nucleotide transport and metabolism		NupP		COG4603	ABC-type guanosine uptake system NupNOPQ, permease component NupP		8
Inorganic ion transport and metabolism		CeuD		COG4604	ABC-type enterochelin transport system, ATPase component		12
Inorganic ion transport and metabolism		CeuB		COG4606	ABC-type enterochelin transport system, permease component		25
Inorganic ion transport and metabolism		CeuA	3ZKW	COG4607	ABC-type enterochelin transport system, periplasmic component		8
Amino acid transport and metabolism		AppF		COG4608	ABC-type oligopeptide transport system, ATPase component		11
Inorganic ion transport and metabolism		FetA		COG4619	ABC-type iron transporter FetAB, ATPase component		4
Function unknown				COG4684	Uncharacterized membrane protein		8
Function unknown				COG4687	Uncharacterized conserved protein		9
Amino acid transport and metabolism		PepD	5IAU	COG4690	Dipeptidase		11
Nucleotide transport and metabolism		MazG2	3NL9	COG4696	NTP pyrophosphatase, MazG superfamily		3
Function unknown		YpmS		COG4698	Uncharacterized conserved protein YpmS, DUF2140 family		2
Function unknown				COG4699	Uncharacterized conserved protein, DUF1033 domain		1
Function unknown		YkuJ	2FFG	COG4703	Uncharacterized conserved protein YkuJ, DUF1797 family		7
Nucleotide transport and metabolismTranslation, ribosomal structure and biogenesis		QueT		COG4708	ECF-type transporter of queuosine precursor, membrane (S) component		11
Function unknown			4IA5	COG4716	Myosin-crossreactive antigen  (function unknown)		2
Signal transduction mechanismsTranscription		YesN		COG4753	Two-component response regulator, YesN/AraC family, consists of REC and AraC-type DNA-binding domains		4
General function prediction only		SLT		COG4764	Predicted transglycosylase, contains SLT domain		1
Lipid transport and metabolism		PccA	3U9S	COG4770	Acetyl/propionyl-CoA carboxylase, alpha subunit		68
Lipid transport and metabolism		UgpQ1		COG4781	Membrane-anchored glycerophosphoryl diester phosphodiesterase (GDPDase), membrane domain		20
Carbohydrate transport and metabolism		RhaA	1D8W	COG4806	L-rhamnose isomerase		38
Function unknown			3DS8	COG4814	Uncharacterized conserved protein with an alpha/beta hydrolase fold		3
Function unknown		YwzB		COG4836	Uncharacterized membrane protein YwzB		6
Function unknown		YlaN	2GBO	COG4838	Uncharacterized conserved protein YlaN, UPF0358 family		1
TranscriptionSignal transduction mechanismsCell motility		MecA	2MK6	COG4862	Negative regulator MecA of genetic competence, sporulation and motility		1
Function unknown		YdaT		COG4876	Uncharacterized conserved protein YdaT		2
General function prediction only			3IX7	COG4956	Uncharacterized conserved protein YacL, contains PIN and TRAM domains		11
Transcription			2JSP	COG4957	Predicted transcriptional regulator		1
Replication, recombination and repair		XerD	1A0P	COG4974	Site-specific recombinase XerD		18
General function prediction only		GvpP		COG4980	Gas vesicle protein YhaH		1
Carbohydrate transport and metabolism		Gcd	1FLG	COG4993	Glucose dehydrogenase, PQQ-dependent		2
Signal transduction mechanisms		WalK	4I5S	COG5002	Sensor histidine kinase WalK		28
Cell wall/membrane/envelope biogenesis		MrcA	3D0F	COG5009	Membrane carboxypeptidase/penicillin-binding protein		1
Cell cycle control, cell division, chromosome partitioningCytoskeleton		ATS1	1A12	COG5184	Alpha-tubulin suppressor ATS1 and related RCC1 domain-containing proteins		2
Posttranslational modification, protein turnover, chaperones		HslV	5JI3	COG5405	ATP-dependent protease HslVU (ClpYQ), peptidase subunit		7
Intracellular trafficking, secretion, and vesicular transport		SEC63	6ND1	COG5407	Preprotein translocase subunit Sec63		5
Function unknown				COG5410	Uncharacterized conserved protein		1
Carbohydrate transport and metabolism		Pgu1	1BHE	COG5434	Polygalacturonase		9
TranscriptionDefense mechanisms	RNA polymerase	RpoEps		COG5503	DNA-dependent RNA polymerase auxiliary subunit epsilon		2
Function unknown				COG5523	Uncharacterized membrane protein		1
Mobilome: prophages, transposons				COG5545	Predicted P-loop ATPase and inactivated derivatives		1
Function unknown				COG5547	Uncharacterized membrane protein		1
Function unknown		YesL		COG5578	Uncharacterized membrane protein YesL		1
Function unknown				COG5584	Uncharacterized conserved protein YtzB		4
Function unknown		VanZ		COG5652	VanZ-like family protein (function unknown)		2
Cell cycle control, cell division, chromosome partitioning		SpoVB		COG5841	Stage V sporulation protein SpoVB/SpoIIIF, required for spore cortex synthesis		9
Defense mechanisms	CRISPR-Cas system	Cas6e		COG5934	CRISPR-Cas system endoribonuclease Cas6e, RAMP superfamily		2
