protein	id	evalue	score
MP_BCQMy302___contig_1_fragment_7_716	VOG01394	3.4e-33	111.3
GCA_025728595___contig_34_fragment_1_4	VOG03676	4.4e-33	110.7
MP_BCQMy302___contig_1_fragment_7_685	VOG03676	4.4e-33	110.7
MP_ONT63___contig_1_fragment_12_1237	VOG21431	6.0999999999999995e-33	110.4
MP_BCQMy224___contig_1_fragment_11_1150	VOG01162	1.1999999999999999e-32	109.4
MP_BCQMy302___contig_1_fragment_12_1203	VOG01162	1.1999999999999999e-32	109.4
MP_BCQMy302___contig_1_fragment_7_695	VOG12256	1.1999999999999999e-32	109.6
MP_BCQMy302___contig_1_fragment_5_475	VOG01162	1.3e-32	109.2
MP_BCQMy224___contig_1_fragment_5_475	VOG01162	1.3e-32	109.2
MP_ONT63___contig_1_fragment_12_1234	VOG01162	1.3e-32	109.2
MP_BCQMy224___contig_1_fragment_15_1527	VOG01127	1.6e-32	108.5
MP_BCQMy302___contig_1_fragment_15_1532	VOG01127	1.6e-32	108.5
MP_ONT63___contig_1_fragment_15_1469	VOG01127	1.6e-32	108.5
MP_ONT63___contig_1_fragment_1_74	VOG12256	1.8e-32	109.0
MP_BCQMy224___contig_1_fragment_14_1457	VOG17047	3.4e-32	106.5
MP_BCQMy224___contig_1_fragment_11_1136	VOG01397	3.5e-32	107.9
MP_ONT63___contig_1_fragment_12_1199	VOG11403	3.7999999999999995e-32	107.7
GCA_025728595___contig_34_fragment_3_180	VOG11403	3.7999999999999995e-32	107.7
GCA_025728675___contig_17_1	VOG01075	1.1e-31	106.4
MP_BCQMy302___contig_1_fragment_7_717	VOG02632	1.6999999999999998e-31	105.5
GCA_001047455___contig_4_fragment_1_49	VOG00065	2.2e-31	104.7
GCA_001047455___contig_4_fragment_1_56	VOG00232	3.5999999999999996e-31	104.4
GCA_001047455___contig_4_fragment_1_57	VOG09746	3.5999999999999996e-31	104.8
MP_BCQMy224___contig_1_fragment_11_1154	VOG00232	8.1e-31	103.3
MP_BCQMy302___contig_1_fragment_12_1207	VOG00232	8.1e-31	103.3
MP_BCQMy224___contig_1_fragment_5_490	VOG01397	9.9e-31	103.2
MP_BCQMy302___contig_1_fragment_5_490	VOG01397	9.9e-31	103.2
MP_ONT63___contig_1_fragment_12_1219	VOG01397	9.9e-31	103.2
MP_BCQMy224___contig_1_fragment_5_471	VOG00232	1.8e-30	102.1
MP_BCQMy302___contig_1_fragment_5_471	VOG00232	1.8e-30	102.1
GCA_003462485___contig_6_5	VOG09038	2.6e-30	101.4
MP_BCQMy224___contig_1_fragment_14_1466	VOG17043	4.4000000000000004e-30	101.1
MP_BCQMy302___contig_1_fragment_7_709	VOG00186	4.4000000000000004e-30	101.3
MP_ONT63___contig_1_fragment_12_1238	VOG00232	6.399999999999999e-30	100.3
MP_BCQMy302___contig_1_fragment_12_1226	VOG00572	7.4e-30	100.6
MP_BCQMy224___contig_1_fragment_11_1173	VOG00572	7.4e-30	100.6
MP_ONT63___contig_1_fragment_1_100	VOG00452	9.800000000000001e-30	100.3
MP_ONT63___contig_1_fragment_12_1214	VOG00452	9.800000000000001e-30	100.3
MP_BCQMy302___contig_1_fragment_12_1189	VOG01397	1.6e-29	99.2
MP_ONT63___contig_1_fragment_7_777	VOG07964	1.9e-29	99.0
MP_BCQMy224___contig_1_fragment_8_932	VOG07964	1.9e-29	99.0
MP_BCQMy302___contig_1_fragment_9_987	VOG07964	1.9e-29	99.0
GCA_025728595___contig_10_22	VOG00519	2.6e-29	99.0
GCA_025728615___contig_13_6	VOG00519	2.6e-29	99.0
MP_BCQMy224___contig_1_fragment_3_301	VOG00519	2.6e-29	99.0
MP_ONT63___contig_1_fragment_14_1405	VOG00519	2.6e-29	99.0
MP_BCQMy302___contig_1_fragment_3_301	VOG00519	2.6e-29	99.0
GCA_025728635___contig_22_22	VOG00519	2.6e-29	99.0
MP_BCQMy224___contig_1_fragment_5_495	VOG00452	3.0999999999999997e-29	98.6
MP_BCQMy302___contig_1_fragment_5_495	VOG00452	3.0999999999999997e-29	98.6
GCA_001047405___contig_4_fragment_4_228	VOG09038	5.3e-29	97.1
GCA_001047455___contig_4_fragment_1_41	VOG04497	5.999999999999999e-29	97.7
GCA_025728635___contig_53_fragment_3_129	VOG20253	7.099999999999999e-29	96.9
MP_BCQMy224___contig_1_fragment_5_453	VOG20253	7.099999999999999e-29	96.9
MP_BCQMy302___contig_1_fragment_5_453	VOG20253	7.099999999999999e-29	96.9
MP_ONT63___contig_1_fragment_1_58	VOG01520	7.3e-29	97.3
GCA_001047455___contig_4_fragment_1_73	VOG20253	7.900000000000001e-29	96.8
GCA_001047455___contig_4_fragment_1_26	VOG00452	8.000000000000001e-29	97.3
MP_BCQMy224___contig_1_fragment_11_1131	VOG00452	8.000000000000001e-29	97.3
MP_BCQMy302___contig_1_fragment_12_1195	VOG03165	8.8e-29	97.2
MP_ONT63___contig_1_fragment_1_93	VOG01397	9.099999999999999e-29	96.8
MP_ONT63___contig_1_fragment_4_569	VOG02632	1.1999999999999999e-28	96.2
MP_BCQMy224___contig_1_fragment_12_1203	VOG02632	1.1999999999999999e-28	96.2
MP_BCQMy302___contig_1_fragment_13_1256	VOG02632	1.1999999999999999e-28	96.2
MP_ONT63___contig_1_fragment_12_1254	VOG20253	1.1999999999999999e-28	96.1
MP_ONT63___contig_1_fragment_1_87	VOG03165	1.3000000000000002e-28	96.6
MP_ONT63___contig_1_fragment_12_1225	VOG03165	1.3000000000000002e-28	96.6
MP_BCQMy302___contig_1_fragment_5_484	VOG03165	1.3000000000000002e-28	96.6
MP_BCQMy224___contig_1_fragment_5_484	VOG03165	1.3000000000000002e-28	96.6
MP_BCQMy302___contig_1_fragment_12_1184	VOG00452	1.4e-28	96.5
MP_BCQMy224___contig_1_fragment_14_1444	VOG03436	3.6000000000000003e-28	94.9
GCA_001047455___contig_4_fragment_1_33	VOG01397	4.1e-28	94.7
MP_BCQMy224___contig_1_fragment_11_1122	VOG23273	4.899999999999999e-28	94.1
GCA_001047455___contig_4_fragment_1_17	VOG23273	5e-28	94.1
MP_BCQMy224___contig_1_fragment_14_1445	VOG00149	5.8e-28	94.2
MP_ONT63___contig_1_fragment_4_558	VOG00459	5.8e-28	94.3
GCA_001047405___contig_4_fragment_1_100	VOG00459	5.8e-28	94.3
MP_BCQMy302___contig_1_fragment_13_1267	VOG00459	5.8e-28	94.3
MP_BCQMy224___contig_1_fragment_12_1214	VOG00459	5.8e-28	94.3
GCA_025728675___contig_17_2	VOG00452	5.9e-28	94.4
MP_ONT63___contig_1_fragment_1_99	VOG00452	8.1e-28	93.9
MP_ONT63___contig_1_fragment_1_55	VOG20253	1.2999999999999999e-27	92.8
GCA_001047455___contig_4_fragment_1_76	VOG04616	1.5e-27	93.1
MP_BCQMy224___contig_1_fragment_14_1433	VOG02762	2.0999999999999998e-27	92.1
GCA_001047455___contig_4_fragment_1_67	VOG14084	2.5999999999999998e-27	91.5
MP_BCQMy224___contig_1_fragment_14_1456	VOG04514	3.0999999999999995e-27	92.0
GCA_001047405___contig_4_fragment_1_87	VOG02632	3.7e-27	91.2
MP_ONT63___contig_1_fragment_14_1395	VOG09810	3.8e-27	92.4
GCA_025728595___contig_10_13	VOG09810	3.8e-27	92.4
GCA_025728615___contig_13_15	VOG09810	3.8e-27	92.4
GCA_025728635___contig_22_13	VOG09810	3.8e-27	92.4
MP_BCQMy302___contig_1_fragment_3_311	VOG09810	3.8e-27	92.4
MP_BCQMy224___contig_1_fragment_3_311	VOG09810	3.8e-27	92.4
MP_BCQMy224___contig_1_fragment_11_1178	VOG20253	6.7e-27	90.4
MP_BCQMy302___contig_1_fragment_12_1231	VOG20253	6.7e-27	90.4
MP_BCQMy224___contig_1_fragment_3_316	VOG23090	7.800000000000001e-27	90.0
GCA_025728635___contig_22_8	VOG23090	7.800000000000001e-27	90.0
MP_ONT63___contig_1_fragment_14_1390	VOG23090	7.800000000000001e-27	90.0
GCA_025728615___contig_13_20	VOG23090	7.800000000000001e-27	90.0
GCA_025728595___contig_10_8	VOG23090	7.800000000000001e-27	90.0
MP_BCQMy302___contig_1_fragment_3_316	VOG23090	7.800000000000001e-27	90.0
MP_ONT63___contig_1_fragment_1_84	VOG00687	1.3999999999999998e-26	89.6
GCA_001047455___contig_4_fragment_1_43	VOG00687	1.8000000000000004e-26	89.2
MP_BCQMy224___contig_1_fragment_5_504	VOG23273	3.2e-26	88.1
MP_ONT63___contig_1_fragment_1_109	VOG23273	3.2e-26	88.2
GCA_025728595___contig_34_fragment_3_186	VOG23273	3.2e-26	88.1
MP_ONT63___contig_1_fragment_12_1205	VOG23273	3.2e-26	88.1
MP_BCQMy302___contig_1_fragment_5_503	VOG23273	3.2e-26	88.1
MP_BCQMy302___contig_1_fragment_7_713	VOG00743	3.7000000000000004e-26	88.1
GCA_025728595___contig_34_fragment_1_6	VOG10124	4.0999999999999993e-26	88.8
MP_BCQMy302___contig_1_fragment_7_683	VOG10124	4.0999999999999993e-26	88.8
MP_BCQMy224___contig_1_fragment_11_1145	VOG00687	4.4e-26	88.0
GCA_025728645___contig_23_1	VOG00572	4.9000000000000005e-26	88.0
MP_BCQMy302___contig_1_fragment_12_1198	VOG00687	5.599999999999999e-26	87.6
MP_BCQMy302___contig_1_fragment_5_481	VOG00687	1.8e-25	86.0
MP_BCQMy224___contig_1_fragment_5_481	VOG00687	1.8e-25	86.0
MP_ONT63___contig_1_fragment_12_1228	VOG00687	1.8e-25	86.0
MP_BCQMy224___contig_1_fragment_8_925	VOG09424	3.4999999999999997e-25	84.5
MP_BCQMy302___contig_1_fragment_9_980	VOG09424	3.4999999999999997e-25	84.5
MP_ONT63___contig_1_fragment_7_784	VOG09424	3.4999999999999997e-25	84.5
MP_BCQMy302___contig_1_fragment_12_1201	VOG00361	4.3999999999999995e-25	85.2
MP_BCQMy224___contig_1_fragment_11_1148	VOG00361	4.3999999999999995e-25	85.2
MP_ONT63___contig_1_fragment_12_1251	VOG14084	4.5e-25	84.2
MP_BCQMy224___contig_1_fragment_14_1473	VOG17042	1.0000000000000001e-24	82.5
MP_BCQMy224___contig_1_fragment_14_1446	VOG00743	1.7e-24	82.8
GCA_001047405___contig_4_fragment_2_135	VOG00935	1.8999999999999998e-24	82.6
MP_BCQMy224___contig_1_fragment_5_469	VOG10469	2.5e-24	82.8
MP_BCQMy302___contig_1_fragment_5_469	VOG10469	2.5e-24	82.8
MP_BCQMy302___contig_1_fragment_7_710	VOG00283	2.6e-24	81.8
GCA_001047455___contig_4_fragment_1_52	VOG00098	9.8e-24	80.8
MP_ONT63___contig_1_fragment_14_1404	VOG03001	1.3e-23	79.2
MP_BCQMy302___contig_1_fragment_3_302	VOG03001	1.3e-23	79.2
MP_BCQMy224___contig_1_fragment_3_302	VOG03001	1.3e-23	79.2
MP_BCQMy302___contig_1_fragment_7_715	VOG01394	3.6e-23	78.5
GCA_001047455___contig_8_14	VOG01473	5.3e-23	77.6
GCA_001047405___contig_4_fragment_1_89	VOG00446	5.700000000000001e-23	78.1
MP_BCQMy302___contig_1_fragment_13_1258	VOG00446	5.700000000000001e-23	78.1
MP_ONT63___contig_1_fragment_4_567	VOG00446	5.700000000000001e-23	78.1
MP_BCQMy224___contig_1_fragment_12_1205	VOG00446	5.700000000000001e-23	78.1
MP_BCQMy205___contig_3_17	VOG01473	6.3e-23	77.4
GCA_001047455___contig_8_4	VOG19011	7.899999999999999e-23	77.3
MP_BCQMy205___contig_3_8	VOG19011	7.899999999999999e-23	77.3
GCA_001047455___contig_4_fragment_1_48	VOG00188	9.1e-23	77.4
GCA_001047455___contig_4_fragment_1_35	VOG03575	9.999999999999999e-23	77.0
MP_BCQMy224___contig_1_fragment_14_1469	VOG00194	9.999999999999999e-23	77.8
MP_ONT63___contig_1_fragment_1_80	VOG00188	1.1e-22	77.2
MP_BCQMy302___contig_1_fragment_5_488	VOG03575	2.2e-22	76.0
MP_BCQMy224___contig_1_fragment_5_488	VOG03575	2.2e-22	76.0
MP_ONT63___contig_1_fragment_12_1221	VOG03575	2.2e-22	76.0
MP_BCQMy302___contig_1_fragment_12_1191	VOG03575	3.3e-22	75.4
MP_BCQMy224___contig_1_fragment_11_1138	VOG03575	3.3e-22	75.4
GCA_025728635___contig_22_21	VOG03001	6e-22	73.8
GCA_025728615___contig_13_7	VOG03001	6e-22	73.8
GCA_025728595___contig_10_21	VOG03001	6e-22	73.8
MP_ONT63___contig_1_fragment_1_78	VOG00065	1.1e-21	73.4
MP_BCQMy302___contig_1_fragment_7_712	VOG00973	1.4000000000000002e-21	73.6
MP_ONT63___contig_1_fragment_1_91	VOG03575	1.5e-21	73.3
GCA_001047455___contig_4_fragment_1_44	VOG00962	1.7e-21	73.2
MP_BCQMy224___contig_1_fragment_5_480	VOG00962	3.1999999999999998e-21	72.3
MP_BCQMy302___contig_1_fragment_5_480	VOG00962	3.1999999999999998e-21	72.3
MP_ONT63___contig_1_fragment_12_1229	VOG00962	3.1999999999999998e-21	72.3
MP_ONT63___contig_1_fragment_1_83	VOG00962	3.1999999999999998e-21	72.3
MP_BCQMy302___contig_1_fragment_7_701	VOG00188	5.7e-21	71.6
MP_BCQMy302___contig_1_fragment_12_1199	VOG00962	9.000000000000001e-21	70.8
MP_BCQMy224___contig_1_fragment_11_1146	VOG00962	9.000000000000001e-21	70.8
GCA_025728635___contig_34_2	VOG01434	9.5e-21	70.7
MP_BCQMy302___contig_1_fragment_7_727	VOG01434	9.5e-21	70.7
MP_BCQMy224___contig_1_fragment_3_328	VOG01434	3.8e-20	68.7
MP_ONT63___contig_1_fragment_14_1378	VOG01434	3.8e-20	68.7
GCA_025728635___contig_53_fragment_1_4	VOG01434	3.8e-20	68.7
MP_BCQMy302___contig_1_fragment_3_328	VOG01434	3.8e-20	68.7
MP_BCQMy302___contig_1_fragment_12_1177	VOG01434	3.9e-20	68.7
MP_ONT63___contig_1_fragment_1_108	VOG01434	4.5e-20	68.5
MP_BCQMy224___contig_1_fragment_14_1472	VOG04233	4.6e-20	67.5
MP_BCQMy302___contig_1_fragment_7_703	VOG02869	7.299999999999999e-20	68.7
MP_BCQMy224___contig_1_fragment_12_1211	VOG00188	7.4e-20	68.0
MP_ONT63___contig_1_fragment_4_561	VOG00188	7.4e-20	68.0
MP_BCQMy302___contig_1_fragment_13_1264	VOG00188	7.4e-20	68.0
GCA_001047405___contig_4_fragment_1_77	VOG01434	9.2e-20	67.5
MP_BCQMy224___contig_1_fragment_12_1195	VOG01434	9.2e-20	67.5
MP_BCQMy302___contig_1_fragment_13_1248	VOG01434	9.2e-20	67.5
MP_ONT63___contig_1_fragment_4_577	VOG01434	9.2e-20	67.5
MP_ONT63___contig_1_fragment_14_1417	VOG00361	1.9e-19	66.7
MP_BCQMy302___contig_1_fragment_3_289	VOG00361	1.9e-19	66.7
MP_BCQMy224___contig_1_fragment_3_289	VOG00361	1.9e-19	66.7
MP_ONT63___contig_1_fragment_12_1203	VOG14226	2.1e-19	65.6
GCA_025728595___contig_34_fragment_3_184	VOG14226	2.1e-19	65.6
MP_BCQMy302___contig_1_fragment_5_505	VOG14226	2.1e-19	65.6
MP_BCQMy224___contig_1_fragment_5_506	VOG14226	2.1e-19	65.6
MP_BCQMy302___contig_1_fragment_3_309	VOG00679	3.6e-19	65.4
MP_BCQMy224___contig_1_fragment_3_309	VOG00679	3.6e-19	65.4
GCA_025728635___contig_22_15	VOG00679	3.6e-19	65.4
GCA_025728615___contig_13_13	VOG00679	3.6e-19	65.4
MP_ONT63___contig_1_fragment_14_1397	VOG00679	3.6e-19	65.4
GCA_025728595___contig_10_15	VOG00679	3.6e-19	65.4
MP_BCQMy224___contig_1_fragment_11_1123	VOG01434	4.5e-19	65.3
GCA_001047455___contig_4_fragment_1_18	VOG01434	4.5e-19	65.3
MP_ONT63___contig_1_fragment_12_1206	VOG01434	5e-19	65.1
MP_BCQMy224___contig_1_fragment_5_503	VOG01434	5e-19	65.1
GCA_025728595___contig_34_fragment_3_187	VOG01434	5e-19	65.1
MP_ONT63___contig_1_fragment_4_565	VOG00743	5.199999999999999e-19	65.0
MP_BCQMy302___contig_1_fragment_13_1260	VOG00743	5.199999999999999e-19	65.0
MP_BCQMy224___contig_1_fragment_12_1207	VOG00743	5.199999999999999e-19	65.0
MP_BCQMy224___contig_1_fragment_14_1449	VOG00283	8.9e-19	63.9
MP_BCQMy224___contig_1_fragment_4_350	VOG01833	1.1000000000000001e-18	64.2
GCA_025728635___contig_53_fragment_2_26	VOG01833	1.1000000000000001e-18	64.2
MP_ONT63___contig_1_fragment_13_1356	VOG01833	1.1000000000000001e-18	64.2
MP_BCQMy302___contig_1_fragment_4_350	VOG01833	1.1000000000000001e-18	64.2
MP_BCQMy224___contig_1_fragment_14_1476	VOG02771	1.3999999999999999e-18	64.1
MP_BCQMy224___contig_1_fragment_14_1477	VOG00361	1.7000000000000002e-18	63.6
MP_ONT231___contig_2_fragment_2_104	VOG00098	2.3e-18	63.3
GCA_025728645___contig_57_fragment_1_23	VOG00098	2.3e-18	63.3
MP_BCQMy302___contig_2_fragment_2_108	VOG00098	2.3e-18	63.3
GCA_003462485___contig_4_6	VOG24335	2.7000000000000003e-18	62.4
GCA_001047445___contig_4_fragment_1_26	VOG00098	3.2e-18	62.8
MP_ATCC35311___contig_2_fragment_3_110	VOG00098	3.2e-18	62.8
MP_BCQMy224___contig_1_fragment_14_1458	VOG00098	3.9e-18	62.5
MP_BCQMy302___contig_1_fragment_3_299	VOG00399	6.2e-18	61.1
GCA_001047465___contig_1_fragment_2_53	VOG00098	8.3e-18	61.5
GCA_001047525___contig_10_fragment_2_30	VOG00098	8.3e-18	61.5
GCA_001047405___contig_4_fragment_1_91	VOG00743	9.2e-18	61.0
GCA_025728635___contig_22_24	VOG00399	9.300000000000001e-18	60.6
MP_ONT63___contig_1_fragment_14_1407	VOG00399	9.300000000000001e-18	60.6
MP_BCQMy224___contig_1_fragment_3_299	VOG00399	9.300000000000001e-18	60.6
GCA_025728615___contig_13_4	VOG00399	9.300000000000001e-18	60.6
GCA_025728595___contig_10_24	VOG00399	9.300000000000001e-18	60.6
MP_BCQMy224___contig_1_fragment_3_290	VOG02771	1.9e-17	60.5
MP_ONT63___contig_1_fragment_14_1416	VOG02771	1.9e-17	60.5
MP_BCQMy302___contig_1_fragment_3_290	VOG02771	1.9e-17	60.5
GCA_025728635___contig_22_12	VOG00236	2.5e-17	59.8
GCA_025728595___contig_10_12	VOG00236	2.5e-17	59.8
MP_BCQMy224___contig_1_fragment_3_312	VOG00236	2.5e-17	59.8
MP_ONT63___contig_1_fragment_14_1394	VOG00236	2.5e-17	59.8
GCA_025728615___contig_13_16	VOG00236	2.5e-17	59.8
MP_BCQMy302___contig_1_fragment_3_312	VOG00236	2.5e-17	59.8
MP_BCQMy224___contig_1_fragment_15_1526	VOG00051	3e-17	59.1
MP_BCQMy224___contig_1_fragment_1_60	VOG02771	3e-17	59.8
MP_BCQMy302___contig_1_fragment_1_60	VOG02771	3e-17	59.8
MP_ONT63___contig_1_fragment_15_1468	VOG00051	3e-17	59.1
MP_BCQMy302___contig_1_fragment_15_1531	VOG00051	3e-17	59.1
MP_BCQMy224___contig_1_fragment_14_1432	VOG22709	3.2e-17	59.0
MP_BCQMy302___contig_1_fragment_5_487	VOG00066	3.3e-17	58.9
MP_ONT63___contig_1_fragment_12_1222	VOG00066	3.3e-17	58.9
MP_BCQMy224___contig_1_fragment_5_487	VOG00066	3.3e-17	58.9
MP_BCQMy224___contig_1_fragment_14_1447	VOG00973	3.4000000000000004e-17	59.5
GCA_001047455___contig_4_fragment_1_20	VOG00146	5.3000000000000005e-17	57.6
MP_BCQMy224___contig_1_fragment_11_1125	VOG00146	5.3000000000000005e-17	57.6
MP_ONT63___contig_1_fragment_1_106	VOG00146	8.8e-17	56.9
GCA_025728595___contig_34_fragment_3_189	VOG00146	1.1000000000000001e-16	56.6
MP_BCQMy224___contig_1_fragment_5_501	VOG00146	1.1000000000000001e-16	56.6
MP_BCQMy302___contig_1_fragment_5_501	VOG00146	1.1000000000000001e-16	56.6
MP_ONT63___contig_1_fragment_12_1208	VOG00146	1.1000000000000001e-16	56.6
MP_BCQMy302___contig_1_fragment_7_707	VOG02615	4.3e-16	56.6
MP_ATCC35311___contig_2_fragment_3_101	VOG00806	5.5e-16	54.3
GCA_001047465___contig_1_fragment_2_62	VOG00806	5.5e-16	54.3
GCA_001047525___contig_10_fragment_2_39	VOG00806	5.5e-16	54.3
GCA_025728645___contig_57_fragment_1_16	VOG00806	5.5e-16	54.3
MP_ONT231___contig_2_fragment_2_97	VOG00806	5.5e-16	54.3
GCA_001047445___contig_4_fragment_1_17	VOG00806	5.5e-16	54.3
MP_BCQMy302___contig_2_fragment_2_101	VOG00806	5.5e-16	54.3
GCA_025728595___contig_10_16	VOG00188	1.2e-15	54.3
GCA_025728615___contig_13_12	VOG00188	1.2e-15	54.3
GCA_025728635___contig_22_16	VOG00188	1.2e-15	54.3
MP_BCQMy224___contig_1_fragment_3_307	VOG00188	1.2e-15	54.3
MP_BCQMy302___contig_1_fragment_3_307	VOG00188	1.2e-15	54.3
MP_ONT63___contig_1_fragment_14_1399	VOG00188	1.2e-15	54.3
MP_BCQMy224___contig_1_fragment_14_1442	VOG01394	1.5e-15	53.5
GCA_025728635___contig_34_4	VOG00146	1.6e-15	52.9
MP_BCQMy302___contig_1_fragment_7_725	VOG00146	1.6e-15	52.9
GCA_025728615___contig_13_21	VOG23091	3e-15	53.0
GCA_025728635___contig_22_7	VOG23091	3e-15	53.0
MP_ONT63___contig_1_fragment_14_1389	VOG23091	3e-15	53.0
GCA_025728595___contig_10_7	VOG23091	3e-15	53.0
MP_BCQMy302___contig_1_fragment_3_317	VOG23091	3e-15	53.0
MP_BCQMy224___contig_1_fragment_3_317	VOG23091	3e-15	53.0
MP_BCQMy224___contig_1_fragment_11_1139	VOG00066	4.1e-15	52.2
GCA_001047405___contig_4_fragment_4_230	VOG02771	4.2e-15	52.8
MP_BCQMy302___contig_1_fragment_3_315	VOG23089	7.6e-15	51.4
MP_BCQMy224___contig_1_fragment_3_315	VOG23089	7.6e-15	51.4
MP_ONT63___contig_1_fragment_14_1391	VOG23089	7.6e-15	51.4
GCA_025728635___contig_22_9	VOG23089	8.9e-15	51.1
GCA_025728595___contig_10_9	VOG23089	8.9e-15	51.1
GCA_025728615___contig_13_19	VOG23089	8.9e-15	51.1
GCA_003462485___contig_6_8	VOG04930	1.1e-14	51.2
MP_BCQMy302___contig_1_fragment_5_486	VOG00181	2e-14	49.8
MP_BCQMy224___contig_1_fragment_5_486	VOG00181	2e-14	49.8
MP_ONT63___contig_1_fragment_12_1223	VOG00181	2e-14	49.8
GCA_001047455___contig_4_fragment_1_12	VOG14094	2.7999999999999997e-14	49.6
GCA_001047455___contig_4_fragment_1_37	VOG00181	3.5e-14	49.0
MP_BCQMy302___contig_1_fragment_12_1174	VOG14094	4.0999999999999996e-14	49.1
GCA_001047405___contig_4_fragment_3_216	VOG03824	5.5999999999999995e-14	48.6
MP_BCQMy224___contig_1_fragment_11_1121	VOG14094	7.9e-14	48.1
GCA_025728635___contig_34_1	VOG02574	8.900000000000001e-14	48.1
GCA_001047465___contig_1_fragment_2_67	VOG01073	9.699999999999999e-14	47.4
GCA_001047525___contig_10_fragment_2_44	VOG01073	9.699999999999999e-14	47.4
MP_ONT63___contig_1_fragment_12_1207	VOG00192	1.6e-13	47.1
MP_BCQMy224___contig_1_fragment_5_502	VOG00192	1.6e-13	47.1
GCA_025728595___contig_34_fragment_3_188	VOG00192	1.6e-13	47.1
MP_BCQMy302___contig_1_fragment_5_502	VOG00192	1.6e-13	47.1
GCA_001047405___contig_4_fragment_2_132	VOG20545	1.6e-13	46.3
MP_BCQMy302___contig_1_fragment_12_1193	VOG00181	1.6e-13	46.9
MP_ONT63___contig_1_fragment_1_89	VOG00181	1.6e-13	46.9
MP_BCQMy224___contig_1_fragment_14_1443	VOG00446	1.6e-13	47.1
GCA_001047455___contig_4_fragment_1_13	VOG17718	1.8000000000000002e-13	47.0
MP_BCQMy224___contig_1_fragment_14_1435	VOG00146	1.9e-13	46.2
MP_BCQMy224___contig_1_fragment_11_1140	VOG00181	2.6e-13	46.2
GCA_025728635___contig_53_fragment_1_3	VOG00192	3e-13	46.2
MP_BCQMy224___contig_1_fragment_3_327	VOG00192	3e-13	46.2
MP_BCQMy302___contig_1_fragment_3_327	VOG00192	3e-13	46.2
MP_ONT63___contig_1_fragment_14_1379	VOG00192	3e-13	46.2
MP_ONT63___contig_1_fragment_1_107	VOG00192	4.5000000000000005e-13	45.7
GCA_003462485___contig_4_3	VOG00340	4.7e-13	45.0
MP_BCQMy302___contig_1_fragment_7_675	VOG00178	5.2e-13	45.3
GCA_025728595___contig_34_fragment_1_14	VOG00178	5.2e-13	45.3
MP_BCQMy302___contig_1_fragment_12_1178	VOG00192	6.999999999999999e-13	45.0
MP_BCQMy302___contig_1_fragment_5_447	VOG00468	7.900000000000001e-13	45.0
MP_BCQMy224___contig_1_fragment_5_447	VOG00468	7.900000000000001e-13	45.0
GCA_025728635___contig_53_fragment_3_123	VOG00468	7.900000000000001e-13	45.0
MP_BCQMy302___contig_1_fragment_12_1175	VOG23273	1.3000000000000001e-12	43.2
GCA_001047445___contig_4_fragment_1_13	VOG01073	1.4999999999999999e-12	43.4
MP_ONT231___contig_2_fragment_2_94	VOG01073	1.4999999999999999e-12	43.4
GCA_025728645___contig_57_fragment_1_13	VOG01073	1.4999999999999999e-12	43.4
MP_BCQMy302___contig_2_fragment_2_98	VOG01073	1.4999999999999999e-12	43.4
MP_ATCC35311___contig_2_fragment_3_97	VOG01073	1.4999999999999999e-12	43.4
MP_BCQMy302___contig_1_fragment_12_1227	VOG14084	2e-12	43.4
MP_BCQMy224___contig_1_fragment_11_1174	VOG14084	2e-12	43.4
MP_BCQMy224___contig_1_fragment_14_1470	VOG04466	2.9999999999999997e-12	42.4
GCA_001047455___contig_4_fragment_1_79	VOG02771	3.5e-12	43.3
MP_BCQMy302___contig_1_fragment_12_1206	VOG01042	4.1e-12	42.3
MP_BCQMy224___contig_1_fragment_11_1153	VOG01042	4.1e-12	42.3
MP_BCQMy302___contig_1_fragment_5_477	VOG01156	5.4000000000000004e-12	42.3
MP_BCQMy224___contig_1_fragment_5_477	VOG01156	5.4000000000000004e-12	42.3
MP_ONT63___contig_1_fragment_12_1232	VOG01156	5.4000000000000004e-12	42.3
GCA_001047405___contig_4_fragment_1_96	VOG00188	5.5999999999999996e-12	42.4
GCA_025728645___contig_23_5	VOG10124	5.5999999999999996e-12	42.7
MP_BCQMy205___contig_3_1	VOG10140	8.7e-12	41.0
MP_BCQMy302___contig_1_fragment_12_1230	VOG02771	9e-12	42.0
MP_BCQMy224___contig_1_fragment_11_1177	VOG02771	9e-12	42.0
GCA_001047455___contig_8_15	VOG10140	1.1e-11	40.7
GCA_025728635___contig_22_5	VOG01397	1.2999999999999999e-11	40.9
GCA_025728595___contig_10_5	VOG01397	1.2999999999999999e-11	40.9
MP_ONT63___contig_1_fragment_14_1387	VOG01397	1.2999999999999999e-11	40.9
MP_BCQMy224___contig_1_fragment_3_319	VOG01397	1.2999999999999999e-11	40.9
GCA_025728615___contig_13_23	VOG01397	1.2999999999999999e-11	40.9
MP_BCQMy302___contig_1_fragment_3_319	VOG01397	1.2999999999999999e-11	40.9
GCA_001047405___contig_4_fragment_1_84	VOG21997	1.5e-11	40.3
MP_ONT63___contig_1_fragment_12_1253	VOG02771	2.7e-11	40.5
GCA_025728595___contig_10_6	VOG00973	3.5e-11	40.0
GCA_025728615___contig_13_22	VOG00973	3.5e-11	40.0
GCA_025728635___contig_22_6	VOG00973	3.5e-11	40.0
