protein	id	evalue	score
GCA_000283975___contig_2_49	K06956	2.1999999999999996e-138	460.3
MP_BCQMy225___contig_2_113	K06956	2.1999999999999996e-138	460.3
MP_AB35___contig_1_221	K01777	4.9999999999999987e-138	458.6
MP_ONT141___contig_1_272	K01777	4.9999999999999987e-138	458.6
GCA_025728695___contig_13_24	K05311	5.899999999999999e-138	458.1
MP_AB35___contig_1_648	K05311	5.899999999999999e-138	458.1
MP_ONT141___contig_1_1058	K05311	5.899999999999999e-138	458.1
GCA_014202715___contig_1_206	K05311	7.299999999999998e-138	457.7
MP_QEQMy133751___contig_1_1179	K05311	7.299999999999998e-138	457.7
GCA_001047545___contig_6_295	K05311	7.299999999999998e-138	457.7
GCA_001047455___contig_7_87	K06956	9.699999999999997e-138	458.2
MP_QEQMy132961___contig_2_118	K06956	9.699999999999997e-138	458.2
MP_QEQMy133751___contig_1_781	K03722	2.4999999999999995e-137	458.4
GCA_001047435___contig_5_9	K03722	2.4999999999999995e-137	458.4
MP_AB35___contig_1_1234	K06400	3.0999999999999993e-137	457.7
GCA_001047545___contig_6_42	K00849	5.099999999999999e-137	456.0
MP_QEQMy133751___contig_1_244	K01777	5.799999999999999e-137	455.1
MP_ONT141___contig_1_750	K03722	6.299999999999998e-137	457.1
GCA_025728615___contig_37_62	K03722	6.299999999999998e-137	457.1
MP_AB35___contig_1_1012	K03722	6.299999999999998e-137	457.1
GCA_025728615___contig_37_65	K01924	8.699999999999997e-137	456.0
GCA_014202715___contig_1_16	K00800	1.0999999999999999e-136	455.9
MP_QEQMy133751___contig_1_985	K00800	1.0999999999999999e-136	456.0
GCA_001047545___contig_6_492	K00800	1.0999999999999999e-136	456.0
GCA_001047435___contig_5_6	K01924	1.1999999999999997e-136	455.5
MP_AB35___contig_1_1009	K01924	1.2999999999999998e-136	455.5
MP_ONT141___contig_1_753	K01924	1.2999999999999998e-136	455.5
MP_QEQMy133751___contig_1_784	K01924	1.8999999999999994e-136	454.9
MP_QEQMy133751___contig_1_1638	K18581	3.899999999999999e-136	453.4
MP_ONT141___contig_1_852	K00611	4.199999999999999e-136	453.4
MP_QEQMy133751___contig_1_965	K00611	4.199999999999999e-136	453.4
GCA_025728615___contig_37_163	K00611	4.199999999999999e-136	453.4
MP_AB35___contig_1_910	K00611	4.199999999999999e-136	453.4
MP_ONT141___contig_1_874	K00800	5.499999999999999e-136	453.6
MP_AB35___contig_1_888	K00800	5.499999999999999e-136	453.6
MP_QEQMy133751___contig_1_186	K11754	9.799999999999998e-136	452.6
MP_AB35___contig_1_555	K03590	1.2999999999999997e-135	452.0
GCA_014202715___contig_1_301	K03590	1.2999999999999997e-135	452.0
MP_QEQMy133751___contig_1_1273	K03590	1.2999999999999997e-135	452.0
MP_AB35___contig_1_166	K11754	1.4999999999999994e-135	452.0
MP_ONT141___contig_1_218	K11754	1.4999999999999994e-135	452.0
GCA_025728595___contig_23_14	K11754	1.4999999999999994e-135	452.0
MP_ONT141___contig_1_1151	K03590	1.7999999999999996e-135	451.5
GCA_001047545___contig_6_236	K09691	2.2999999999999993e-135	451.9
MP_QEQMy133751___contig_1_1238	K09691	2.2999999999999993e-135	451.9
MP_AB35___contig_1_588	K09691	2.2999999999999993e-135	451.9
MP_ONT141___contig_1_1118	K09691	2.2999999999999993e-135	451.9
GCA_014202715___contig_1_266	K09691	2.2999999999999993e-135	451.9
MP_QEQMy133751___contig_1_1352	K02028	2.999999999999999e-135	450.5
GCA_001047545___contig_6_120	K02028	2.999999999999999e-135	450.5
MP_AB35___contig_1_952	K00134	2.999999999999999e-135	451.0
GCA_025728615___contig_37_121	K00134	2.999999999999999e-135	451.0
GCA_014202715___contig_1_382	K02028	2.999999999999999e-135	450.5
MP_ONT141___contig_1_810	K00134	2.999999999999999e-135	451.0
GCA_001047545___contig_6_202	K03590	3.599999999999999e-135	450.5
MP_QEQMy133751___contig_1_1526	K15524	3.899999999999999e-135	451.0
MP_ONT141___contig_1_212	K04487	5.0999999999999983e-135	450.0
GCA_025728595___contig_23_20	K04487	5.0999999999999983e-135	450.0
MP_AB35___contig_1_160	K04487	5.0999999999999983e-135	450.0
MP_ONT141___contig_1_1288	K02028	5.399999999999999e-135	449.6
MP_AB35___contig_1_414	K02028	5.399999999999999e-135	449.6
MP_QEQMy133751___contig_1_180	K04487	5.4999999999999987e-135	449.9
MP_ONT141___contig_1_1303	K02028	7.599999999999998e-135	449.1
MP_AB35___contig_1_399	K02028	7.599999999999998e-135	449.1
GCA_025728695___contig_76_14	K01963	8.799999999999999e-135	449.8
MP_ONT141___contig_1_1435	K01963	8.799999999999999e-135	449.8
MP_AB35___contig_1_268	K01963	8.799999999999999e-135	449.8
MP_AB35___contig_1_1523	K21567	8.999999999999999e-135	447.9
MP_ONT141___contig_1_1454	K21567	8.999999999999999e-135	447.9
GCA_014202715___contig_1_491	K01963	1.4999999999999998e-134	449.1
GCA_001047545___contig_6_14	K01963	1.4999999999999998e-134	449.1
MP_QEQMy133751___contig_1_1461	K01963	1.4999999999999998e-134	449.1
MP_AB35___contig_1_269	K01962	1.6999999999999996e-134	448.9
GCA_025728695___contig_76_15	K01962	1.6999999999999996e-134	448.9
GCA_001047545___contig_6_15	K01962	1.6999999999999996e-134	448.9
MP_QEQMy133751___contig_1_1460	K01962	1.6999999999999996e-134	448.9
MP_ONT141___contig_1_1434	K01962	1.6999999999999996e-134	448.9
GCA_014202715___contig_1_490	K01962	1.6999999999999996e-134	448.9
MP_QEQMy133751___contig_1_846	K00134	2.4999999999999997e-134	448.0
MP_QEQMy133751___contig_1_1369	K02028	2.9999999999999995e-134	447.1
GCA_014202715___contig_1_399	K02028	2.9999999999999995e-134	447.1
GCA_001047545___contig_6_103	K02028	2.9999999999999995e-134	447.1
MP_ONT141___contig_1_253	K00867	5.599999999999998e-134	445.7
MP_AB35___contig_1_202	K00867	5.599999999999998e-134	445.7
MP_QEQMy133751___contig_1_225	K00867	5.999999999999999e-134	445.6
MP_AB35___contig_1_373	K19509	6.599999999999998e-134	444.4
MP_ONT141___contig_1_1329	K19509	6.599999999999998e-134	444.4
MP_ONT141___contig_1_389	K01815	6.899999999999999e-134	444.1
MP_AB35___contig_1_1434	K01815	6.899999999999999e-134	444.1
GCA_025728635___contig_26_181	K01815	6.899999999999999e-134	444.1
GCA_025728615___contig_37_45	K03595	7.999999999999997e-134	445.9
MP_ONT141___contig_1_276	K03500	8.299999999999998e-134	446.8
MP_AB35___contig_1_225	K03500	8.299999999999998e-134	446.8
MP_QEQMy133751___contig_1_1481	K21567	1.1999999999999998e-133	444.3
GCA_001047435___contig_5_26	K03595	1.4999999999999995e-133	444.9
GCA_025728615___contig_37_128	K08317	2.2999999999999992e-133	443.3
MP_ONT141___contig_1_817	K08317	2.2999999999999992e-133	443.3
MP_AB35___contig_1_945	K08317	2.2999999999999992e-133	443.3
MP_ONT141___contig_1_794	K01465	2.7999999999999995e-133	444.5
MP_AB35___contig_1_968	K01465	2.7999999999999995e-133	444.5
GCA_025728615___contig_37_105	K01465	2.7999999999999995e-133	444.5
MP_AB35___contig_1_1029	K03595	2.899999999999999e-133	444.0
MP_ONT141___contig_1_733	K03595	2.899999999999999e-133	444.0
MP_ONT141___contig_1_1158	K03438	3.399999999999999e-133	443.9
MP_AB35___contig_1_548	K03438	3.399999999999999e-133	443.9
MP_AB35___contig_1_1683	K16210	4.299999999999999e-133	443.2
MP_ONT141___contig_1_1615	K16210	4.299999999999999e-133	443.2
MP_QEQMy133751___contig_1_856	K08317	4.499999999999999e-133	442.4
MP_QEQMy133751___contig_1_986	K01736	4.799999999999999e-133	443.8
GCA_014202715___contig_1_17	K01736	4.799999999999999e-133	443.8
GCA_001047545___contig_6_491	K01736	4.799999999999999e-133	443.8
MP_QEQMy133751___contig_1_323	K03575	9.099999999999998e-133	443.1
MP_QEQMy133751___contig_1_287	K03545	9.399999999999997e-133	442.7
GCA_001047435___contig_9_21	K03545	9.399999999999997e-133	442.7
MP_AB35___contig_1_235	K03621	9.599999999999998e-133	442.0
MP_ONT141___contig_1_286	K03621	9.599999999999998e-133	442.0
GCA_001047545___contig_6_195	K03438	9.999999999999998e-133	442.2
MP_ONT141___contig_1_317	K03545	1.2999999999999997e-132	442.2
MP_AB35___contig_1_1506	K03545	1.2999999999999997e-132	442.2
GCA_025728635___contig_26_252	K03545	1.2999999999999997e-132	442.2
MP_QEQMy133751___contig_1_366	K01815	1.2999999999999997e-132	440.0
MP_QEQMy133751___contig_1_248	K03500	1.2999999999999997e-132	442.9
MP_QEQMy133751___contig_1_764	K03595	1.4999999999999994e-132	441.6
MP_AB35___contig_1_828	K06885	1.6999999999999993e-132	441.9
MP_ONT141___contig_1_933	K06885	1.6999999999999993e-132	441.9
MP_QEQMy132961___contig_2_117	K07085	2.0999999999999995e-132	441.3
GCA_001047455___contig_7_88	K07085	2.0999999999999995e-132	441.3
MP_BCQMy225___contig_2_112	K07085	2.5999999999999995e-132	441.0
GCA_000283975___contig_2_50	K07085	2.5999999999999995e-132	441.0
MP_QEQMy133751___contig_1_1280	K03438	2.6999999999999993e-132	440.9
GCA_014202715___contig_1_308	K03438	2.6999999999999993e-132	440.9
GCA_025728635___contig_26_220	K03575	4.2999999999999984e-132	440.8
MP_ONT141___contig_1_350	K03575	4.2999999999999984e-132	440.8
MP_AB35___contig_1_1473	K03575	4.2999999999999984e-132	440.8
GCA_014202715___contig_1_426	K19509	4.4999999999999987e-132	438.4
GCA_014202715___contig_1_79	K06885	4.4999999999999987e-132	440.5
MP_QEQMy133751___contig_1_1576	K01866	4.699999999999999e-132	440.7
MP_QEQMy133751___contig_1_1048	K06885	4.9999999999999987e-132	440.4
GCA_001047545___contig_6_429	K06885	4.9999999999999987e-132	440.4
MP_QEQMy133751___contig_1_258	K03621	5.099999999999998e-132	439.6
MP_ONT141___contig_1_1292	K03092	7.399999999999998e-132	439.5
MP_AB35___contig_1_410	K03092	7.399999999999998e-132	439.5
MP_ONT141___contig_1_1520	K17319	7.799999999999998e-132	438.4
MP_AB35___contig_1_1589	K17319	7.799999999999998e-132	438.4
MP_ONT141___contig_1_875	K01736	9.699999999999996e-132	439.5
MP_AB35___contig_1_887	K01736	9.699999999999996e-132	439.5
MP_AB35___contig_1_765	K11381	9.899999999999998e-132	439.8
MP_ONT141___contig_1_996	K11381	9.899999999999998e-132	439.8
MP_ONT141___contig_1_1192	K13788	1.0999999999999997e-131	439.8
MP_AB35___contig_1_514	K13788	1.0999999999999997e-131	439.8
GCA_014202715___contig_1_142	K11381	1.2999999999999995e-131	439.5
MP_QEQMy133751___contig_1_1112	K11381	1.2999999999999995e-131	439.5
MP_QEQMy133751___contig_1_1398	K19509	1.4999999999999997e-131	436.6
GCA_001047545___contig_6_74	K19509	1.4999999999999997e-131	436.6
MP_AB35___contig_1_1597	K01866	1.8999999999999995e-131	438.7
MP_ONT141___contig_1_1528	K01866	1.8999999999999995e-131	438.7
MP_QEQMy133751___contig_1_830	K01465	2.599999999999999e-131	438.0
MP_QEQMy133751___contig_1_1408	K00574	4.399999999999999e-131	437.2
MP_AB35___contig_1_365	K00574	4.399999999999999e-131	437.2
GCA_014202715___contig_1_437	K00574	4.399999999999999e-131	437.2
GCA_000283975___contig_2_128	K15771	4.799999999999998e-131	436.9
MP_BCQMy225___contig_2_36	K15771	4.799999999999998e-131	436.9
GCA_000283975___contig_2_104	K15771	4.799999999999998e-131	436.9
MP_BCQMy225___contig_2_61	K15771	4.799999999999998e-131	436.9
MP_QEQMy133751___contig_1_1418	K02346	5.099999999999999e-131	437.0
GCA_001047545___contig_6_55	K02346	5.099999999999999e-131	437.0
GCA_014202715___contig_1_447	K02346	5.099999999999999e-131	437.0
MP_AB35___contig_1_355	K02346	5.099999999999999e-131	437.0
MP_ONT141___contig_1_1347	K02346	5.099999999999999e-131	437.0
GCA_001047545___contig_6_64	K00574	6.899999999999998e-131	436.6
MP_QEQMy133751___contig_1_1315	K13788	8.999999999999998e-131	436.7
GCA_014202715___contig_1_344	K13788	8.999999999999998e-131	436.7
GCA_001047545___contig_6_160	K13788	9.599999999999996e-131	436.7
GCA_025728615___contig_37_153	K15986	1.4999999999999995e-130	433.8
MP_ONT141___contig_1_841	K15986	1.4999999999999995e-130	433.8
MP_AB35___contig_1_921	K15986	1.4999999999999995e-130	433.8
GCA_001047545___contig_6_363	K11381	1.9999999999999994e-130	435.5
MP_QEQMy133751___contig_1_881	K15986	2.3999999999999996e-130	433.2
GCA_014202715___contig_1_29	K02945	3.999999999999999e-130	434.3
MP_QEQMy133751___contig_1_998	K02945	3.999999999999999e-130	434.3
GCA_001047545___contig_6_479	K02945	3.999999999999999e-130	434.3
MP_ONT141___contig_1_1337	K00574	7.399999999999999e-130	433.2
MP_ONT141___contig_1_887	K02945	9.999999999999998e-130	433.0
MP_AB35___contig_1_875	K02945	9.999999999999998e-130	433.0
MP_QEQMy133751___contig_1_1669	K00854	2.2999999999999996e-129	431.7
MP_QEQMy133751___contig_1_534	K01153	2.4999999999999992e-129	432.4
MP_QEQMy133751___contig_1_27	K01190	2.6999999999999994e-129	432.0
MP_QEQMy133751___contig_1_1578	K01621	2.999999999999999e-129	431.6
GCA_001047545___contig_6_342	K02036	4.499999999999999e-129	429.0
MP_QEQMy133751___contig_1_1558	K01198	4.499999999999999e-129	431.2
GCA_014202715___contig_1_162	K02036	4.499999999999999e-129	429.0
MP_QEQMy133751___contig_1_1133	K02036	4.499999999999999e-129	429.0
MP_AB35___contig_1_745	K02036	5.999999999999998e-129	428.6
MP_ONT141___contig_1_1016	K02036	5.999999999999998e-129	428.6
MP_AB35___contig_1_24	K01190	7.199999999999997e-129	430.6
GCA_025728595___contig_23_156	K01190	7.199999999999997e-129	430.6
MP_ONT141___contig_1_24	K01190	7.199999999999997e-129	430.6
MP_AB35___contig_1_1246	K00040	8.299999999999998e-129	429.5
MP_QEQMy132961___contig_2_60	K15771	8.399999999999998e-129	429.5
MP_QEQMy132961___contig_2_40	K15771	8.399999999999998e-129	429.5
GCA_001047455___contig_7_146	K15771	8.399999999999998e-129	429.5
GCA_001047455___contig_7_163	K15771	8.399999999999998e-129	429.5
GCA_001047555___contig_2_29	K15771	8.399999999999998e-129	429.5
GCA_001047555___contig_2_46	K15771	8.399999999999998e-129	429.5
MP_ONT141___contig_1_576	K00040	1.3999999999999996e-128	428.7
MP_QEQMy133751___contig_1_423	K01775	1.6999999999999996e-128	428.6
MP_ONT141___contig_1_438	K01775	1.6999999999999996e-128	428.6
MP_AB35___contig_1_1385	K01775	1.6999999999999996e-128	428.6
GCA_025728635___contig_26_133	K01775	1.6999999999999996e-128	428.6
MP_ONT141___contig_1_1274	K15581	3.7999999999999987e-128	426.6
MP_AB35___contig_1_428	K15581	3.7999999999999987e-128	426.6
GCA_001047545___contig_6_343	K02036	4.799999999999999e-128	425.6
MP_ONT141___contig_1_1015	K02036	4.799999999999999e-128	425.6
MP_QEQMy133751___contig_1_1132	K02036	4.799999999999999e-128	425.6
GCA_014202715___contig_1_161	K02036	4.799999999999999e-128	425.6
MP_AB35___contig_1_746	K02036	4.799999999999999e-128	425.6
GCA_001047545___contig_6_184	K01491	5.499999999999998e-128	425.8
GCA_014202715___contig_1_319	K01491	5.499999999999998e-128	425.8
MP_ONT141___contig_1_1169	K01491	5.499999999999998e-128	425.8
MP_QEQMy133751___contig_1_1291	K01491	5.499999999999998e-128	425.8
MP_QEQMy133751___contig_1_594	K00040	5.599999999999999e-128	426.7
MP_QEQMy133751___contig_1_106	K13953	6.799999999999998e-128	426.2
MP_QEQMy133751___contig_1_826	K06180	7.299999999999998e-128	426.6
GCA_025728595___contig_23_92	K13953	1.0999999999999997e-127	425.5
MP_ONT141___contig_1_140	K13953	1.0999999999999997e-127	425.5
MP_AB35___contig_1_88	K13953	1.0999999999999997e-127	425.5
MP_AB35___contig_1_18	K02794	2.3999999999999994e-127	424.6
GCA_025728595___contig_23_162	K02794	2.3999999999999994e-127	424.6
GCA_014202715___contig_1_368	K15581	2.5999999999999995e-127	423.9
MP_QEQMy133751___contig_1_1339	K15581	2.5999999999999995e-127	423.9
MP_AB35___contig_1_537	K01491	2.699999999999999e-127	423.5
MP_ONT141___contig_1_18	K02794	3.299999999999999e-127	424.2
MP_ONT141___contig_1_869	K00560	3.399999999999999e-127	423.3
MP_AB35___contig_1_893	K00560	3.399999999999999e-127	423.3
MP_QEQMy133751___contig_1_980	K00560	3.399999999999999e-127	423.3
GCA_014202715___contig_1_11	K00560	3.399999999999999e-127	423.3
GCA_001047545___contig_6_497	K00560	3.399999999999999e-127	423.3
MP_ONT141___contig_1_1532	K02100	3.599999999999999e-127	423.8
MP_AB35___contig_1_1601	K02100	3.599999999999999e-127	423.8
MP_AB35___contig_1_972	K06180	3.699999999999999e-127	424.3
GCA_025728615___contig_37_101	K06180	3.699999999999999e-127	424.3
MP_ONT141___contig_1_790	K06180	3.699999999999999e-127	424.3
MP_BCQMy225___contig_2_8	K14261	7.399999999999998e-127	422.3
GCA_000283975___contig_2_158	K14261	7.399999999999998e-127	422.3
GCA_001047465___contig_2_42	K15771	8.999999999999998e-127	422.8
MP_ONT141___contig_1_197	K03040	1.3999999999999996e-126	422.0
MP_AB35___contig_1_145	K03040	1.3999999999999996e-126	422.0
GCA_025728595___contig_23_35	K03040	1.3999999999999996e-126	422.0
MP_QEQMy133751___contig_1_754	K01840	1.4999999999999998e-126	422.6
GCA_001047435___contig_5_36	K01840	1.4999999999999998e-126	422.6
GCA_014202715___contig_1_394	K06958	1.7e-126	420.8
MP_QEQMy133751___contig_1_1365	K06958	1.7e-126	420.8
MP_ONT141___contig_1_1299	K06958	1.7e-126	420.8
MP_AB35___contig_1_403	K06958	1.7e-126	420.8
GCA_001047545___contig_6_107	K06958	1.7e-126	420.8
MP_ONT141___contig_1_722	K01840	2.0999999999999995e-126	422.1
GCA_025728615___contig_37_34	K01840	2.0999999999999995e-126	422.1
GCA_001047545___contig_6_282	K00948	2.299999999999999e-126	422.1
MP_QEQMy133751___contig_1_163	K03040	2.3999999999999994e-126	421.2
GCA_025728695___contig_13_37	K00948	2.899999999999999e-126	421.7
MP_AB35___contig_1_635	K00948	2.899999999999999e-126	421.7
MP_ONT141___contig_1_1359	K01784	3.0999999999999995e-126	421.5
MP_AB35___contig_1_343	K01784	3.0999999999999995e-126	421.5
MP_QEQMy133751___contig_1_21	K02796	3.2999999999999994e-126	419.2
GCA_025728595___contig_23_160	K02796	3.2999999999999994e-126	419.2
MP_AB35___contig_1_20	K02796	3.2999999999999994e-126	419.2
MP_ONT141___contig_1_20	K02796	3.2999999999999994e-126	419.2
MP_QEQMy133751___contig_1_4	K03629	3.4e-126	420.7
MP_AB35___contig_1_1039	K01840	3.4e-126	421.4
MP_ONT141___contig_1_4	K03629	3.4e-126	420.7
GCA_025728595___contig_23_176	K03629	3.4e-126	420.7
MP_AB35___contig_1_4	K03629	3.4e-126	420.7
GCA_014202715___contig_1_460	K01784	3.599999999999999e-126	421.3
MP_QEQMy133751___contig_1_1430	K01784	3.599999999999999e-126	421.3
GCA_001047545___contig_6_43	K01784	3.599999999999999e-126	421.3
MP_ONT141___contig_1_1117	K20444	4e-126	421.3
MP_AB35___contig_1_589	K20444	4e-126	421.3
MP_QEQMy133751___contig_1_19	K02794	4.199999999999999e-126	420.5
MP_QEQMy133751___contig_1_1192	K00948	4.3999999999999996e-126	421.1
MP_ONT141___contig_1_1071	K00948	4.9999999999999994e-126	420.9
MP_QEQMy133751___contig_1_355	K01274	8.899999999999999e-126	419.3
GCA_025728595___contig_23_57	K02886	1.3999999999999997e-125	418.8
MP_QEQMy133751___contig_1_141	K02886	1.3999999999999997e-125	418.8
MP_ONT141___contig_1_175	K02886	1.3999999999999997e-125	418.8
MP_AB35___contig_1_123	K02886	1.3999999999999997e-125	418.8
MP_AB35___contig_1_757	K01271	1.6e-125	418.8
GCA_001047545___contig_6_354	K01271	1.6e-125	418.8
MP_ONT141___contig_1_1004	K01271	1.6e-125	418.8
GCA_025728595___contig_23_138	K09685	1.7999999999999998e-125	416.1
MP_ONT141___contig_1_42	K09685	1.7999999999999998e-125	416.1
MP_AB35___contig_1_42	K09685	1.7999999999999998e-125	416.1
MP_AB35___contig_1_1442	K01274	1.9999999999999998e-125	418.1
MP_ONT141___contig_1_381	K01274	1.9999999999999998e-125	418.1
GCA_025728635___contig_26_189	K01274	1.9999999999999998e-125	418.1
GCA_014202715___contig_1_145	K00384	2.2999999999999996e-125	418.3
MP_ONT141___contig_1_629	K01933	2.999999999999999e-125	418.1
GCA_014202715___contig_1_265	K20444	3.099999999999999e-125	418.4
GCA_001047545___contig_6_237	K20444	3.099999999999999e-125	418.4
MP_QEQMy133751___contig_1_1237	K20444	3.099999999999999e-125	418.4
MP_AB35___contig_1_1702	K09963	4.2999999999999997e-125	416.2
MP_ONT141___contig_1_1633	K09963	4.2999999999999997e-125	416.2
MP_ONT141___contig_1_262	K03783	4.999999999999999e-125	416.7
MP_AB35___contig_1_211	K03783	4.999999999999999e-125	416.7
MP_AB35___contig_1_807	K10189	5.299999999999998e-125	415.4
MP_ONT141___contig_1_954	K10189	5.299999999999998e-125	415.4
GCA_014202715___contig_1_219	K00948	6.099999999999998e-125	417.4
GCA_001047455___contig_7_28	K14261	7.999999999999999e-125	415.6
MP_QEQMy132961___contig_2_11	K14261	7.999999999999999e-125	415.6
MP_QEQMy133751___contig_1_1694	K01250	8.699999999999999e-125	415.6
MP_ONT141___contig_1_1621	K01250	8.699999999999999e-125	415.6
MP_AB35___contig_1_1689	K01250	8.699999999999999e-125	415.6
MP_QEQMy133751___contig_1_1069	K10189	9.899999999999997e-125	414.6
GCA_014202715___contig_1_100	K10189	9.899999999999997e-125	414.6
GCA_025728615___contig_37_164	K00926	1.4999999999999996e-124	414.1
MP_QEQMy133751___contig_1_1711	K09963	1.4999999999999996e-124	414.5
GCA_001047545___contig_6_359	K00384	1.5999999999999998e-124	415.6
MP_ONT141___contig_1_999	K00384	1.5999999999999998e-124	415.6
MP_QEQMy133751___contig_1_1115	K00384	1.5999999999999998e-124	415.6
MP_AB35___contig_1_762	K00384	1.5999999999999998e-124	415.6
MP_ONT141___contig_1_853	K00926	1.9999999999999994e-124	413.6
MP_AB35___contig_1_909	K00926	1.9999999999999994e-124	413.6
MP_QEQMy133751___contig_1_966	K00926	1.9999999999999994e-124	413.6
MP_QEQMy133751___contig_1_1121	K01271	2.0999999999999997e-124	415.1
MP_QEQMy133751___contig_1_1501	K01791	2.0999999999999997e-124	415.2
GCA_014202715___contig_1_150	K01271	2.0999999999999997e-124	415.1
MP_ONT141___contig_1_289	K02028	2.0999999999999997e-124	414.7
MP_AB35___contig_1_238	K02028	2.0999999999999997e-124	414.7
MP_AB35___contig_1_891	K03316	2.4999999999999997e-124	414.9
MP_QEQMy133751___contig_1_47	K09685	2.4999999999999997e-124	412.4
MP_ONT141___contig_1_1472	K01791	2.6e-124	415.0
MP_AB35___contig_1_1541	K01791	2.6e-124	415.0
MP_QEQMy133751___contig_1_261	K17076	2.8999999999999994e-124	411.9
MP_QEQMy133751___contig_1_234	K03783	3.6999999999999995e-124	413.9
GCA_025728635___contig_26_37	K09013	3.999999999999999e-124	412.5
GCA_001047545___contig_6_495	K03316	4.5999999999999986e-124	414.0
GCA_014202715___contig_1_13	K03316	4.5999999999999986e-124	414.0
MP_ONT141___contig_1_871	K03316	5.799999999999999e-124	413.7
MP_ONT141___contig_1_1191	K01867	6.499999999999997e-124	413.5
MP_AB35___contig_1_515	K01867	6.499999999999997e-124	413.5
GCA_001047545___contig_6_161	K01867	6.699999999999998e-124	413.5
GCA_014202715___contig_1_343	K01867	6.699999999999998e-124	413.5
MP_QEQMy133751___contig_1_1314	K01867	6.699999999999998e-124	413.5
MP_QEQMy133751___contig_1_982	K03316	7.999999999999998e-124	413.2
GCA_025728615___contig_37_73	K06113	9.999999999999999e-124	413.1
MP_ONT141___contig_1_762	K06113	9.999999999999999e-124	413.1
MP_AB35___contig_1_1043	K00364	1.1e-123	412.2
GCA_001047435___contig_5_40	K00364	1.1e-123	412.2
GCA_025728615___contig_37_30	K00364	1.1e-123	412.2
MP_QEQMy133751___contig_1_750	K00364	1.1e-123	412.2
MP_QEQMy133751___contig_1_987	K01735	1.1999999999999997e-123	412.7
GCA_014202715___contig_1_18	K01735	1.1999999999999997e-123	412.7
GCA_001047545___contig_6_490	K01735	1.1999999999999997e-123	412.7
GCA_000283975___contig_2_99	K01190	1.9999999999999998e-123	412.6
MP_BCQMy225___contig_2_66	K01190	1.9999999999999998e-123	412.6
MP_QEQMy133751___contig_1_526	K09013	2.2999999999999995e-123	410.0
MP_ONT141___contig_1_533	K09013	2.3999999999999993e-123	409.9
MP_AB35___contig_1_1290	K09013	2.3999999999999993e-123	409.9
MP_ONT141___contig_1_1011	K06023	2.6999999999999994e-123	410.2
MP_QEQMy133751___contig_1_1128	K06023	2.6999999999999994e-123	410.2
GCA_001047545___contig_6_347	K06023	2.6999999999999994e-123	410.2
GCA_014202715___contig_1_157	K06023	2.6999999999999994e-123	410.2
MP_AB35___contig_1_750	K06023	2.6999999999999994e-123	410.2
MP_AB35___contig_1_886	K01735	3.9999999999999996e-123	411.0
MP_ONT141___contig_1_876	K01735	3.9999999999999996e-123	411.0
MP_ONT141___contig_1_292	K00016	4.099999999999999e-123	410.9
MP_AB35___contig_1_241	K00016	4.099999999999999e-123	410.9
MP_QEQMy133751___contig_1_264	K00016	4.4e-123	410.8
MP_QEQMy133751___contig_1_1022	K00554	6.1e-123	410.2
GCA_014202715___contig_1_54	K00554	6.1e-123	410.2
GCA_001047545___contig_6_336	K09812	6.699999999999998e-123	410.5
GCA_001047545___contig_6_422	K00989	6.799999999999999e-123	410.4
GCA_014202715___contig_1_86	K00989	6.799999999999999e-123	410.4
MP_QEQMy133751___contig_1_1055	K00989	6.799999999999999e-123	410.4
MP_AB35___contig_1_821	K00989	7.299999999999999e-123	410.3
MP_ONT141___contig_1_940	K00989	7.299999999999999e-123	410.3
MP_ONT141___contig_1_150	K01209	1.3999999999999994e-122	409.8
MP_AB35___contig_1_98	K01209	1.3999999999999994e-122	409.8
GCA_025728595___contig_23_82	K01209	1.3999999999999994e-122	409.8
MP_AB35___contig_1_739	K09812	1.8e-122	409.1
MP_ONT141___contig_1_1022	K09812	1.8e-122	409.1
MP_QEQMy133751___contig_1_1139	K09812	1.8e-122	409.1
GCA_014202715___contig_1_168	K09812	1.8e-122	409.1
MP_ONT141___contig_1_718	K00364	1.8999999999999992e-122	408.1
GCA_001047545___contig_6_135	K15581	2.1999999999999997e-122	407.7
MP_AB35___contig_1_1000	K06113	3.1999999999999997e-122	408.2
MP_AB35___contig_1_851	K00554	4.0999999999999984e-122	407.5
MP_ONT141___contig_1_910	K00554	4.0999999999999984e-122	407.5
MP_QEQMy133751___contig_1_116	K01209	5.699999999999999e-122	407.8
MP_ONT141___contig_1_668	K09963	6.699999999999999e-122	405.7
GCA_025728675___contig_4_22	K09963	6.699999999999999e-122	405.7
GCA_025728645___contig_3_26	K09963	6.699999999999999e-122	405.7
MP_AB35___contig_1_1093	K09963	6.699999999999999e-122	405.7
MP_ONT141___contig_1_943	K01889	7.699999999999997e-122	407.0
MP_AB35___contig_1_818	K01889	7.699999999999997e-122	407.0
MP_QEQMy132961___contig_2_66	K01190	8.999999999999997e-122	407.1
GCA_001047555___contig_2_23	K01190	8.999999999999997e-122	407.1
GCA_001047465___contig_2_36	K01190	8.999999999999997e-122	407.1
GCA_001047455___contig_7_140	K01190	8.999999999999997e-122	407.1
MP_QEQMy133751___contig_1_697	K09963	1.0999999999999997e-121	405.0
GCA_014202715___contig_1_89	K01889	3.2999999999999997e-121	404.9
