protein	id	evalue	score
GCA_025728595___contig_34_fragment_3_188	PF10779.9	4.4e-21	71.4
MP_ONT63___contig_1_fragment_12_1207	PF10779.9	4.4e-21	71.4
MP_ONT63___contig_1_fragment_2_123	PF00072.24	4.4e-21	71.6
MP_BCQMy302___contig_1_fragment_5_502	PF10779.9	4.4e-21	71.4
MP_BCQMy224___contig_1_fragment_5_502	PF10779.9	4.4e-21	71.4
MP_BCQMy302___contig_1_fragment_12_1178	PF10779.9	6.7000000000000005e-21	70.8
GCA_025728635___contig_53_fragment_1_3	PF10779.9	1.1000000000000001e-20	70.1
MP_ONT63___contig_1_fragment_14_1379	PF10779.9	1.1000000000000001e-20	70.1
MP_BCQMy224___contig_1_fragment_11_1148	PF06114.13	1.1000000000000001e-20	70.3
MP_BCQMy302___contig_1_fragment_3_327	PF10779.9	1.1000000000000001e-20	70.1
MP_BCQMy302___contig_1_fragment_12_1201	PF06114.13	1.1000000000000001e-20	70.3
MP_BCQMy224___contig_1_fragment_3_327	PF10779.9	1.1000000000000001e-20	70.1
MP_ONT63___contig_1_fragment_12_1228	PF05119.12	1.4999999999999998e-20	70.0
MP_BCQMy302___contig_1_fragment_5_481	PF05119.12	1.4999999999999998e-20	70.0
MP_BCQMy224___contig_1_fragment_5_481	PF05119.12	1.4999999999999998e-20	70.0
MP_ONT63___contig_1_fragment_4_566	PF06199.11	1.6000000000000002e-20	70.0
MP_BCQMy224___contig_1_fragment_12_1206	PF06199.11	1.6000000000000002e-20	70.0
MP_BCQMy302___contig_1_fragment_13_1259	PF06199.11	1.6000000000000002e-20	70.0
GCA_001047455___contig_4_fragment_1_33	PF04630.12	1.9e-20	69.5
GCA_001047525___contig_10_fragment_2_44	PF12833.7	1.9e-20	69.4
GCA_001047465___contig_1_fragment_2_67	PF12833.7	1.9e-20	69.4
MP_BCQMy224___contig_1_fragment_14_1435	PF09693.10	2.6000000000000002e-20	68.7
MP_BCQMy224___contig_1_fragment_11_1145	PF05119.12	2.9999999999999997e-20	69.0
MP_BCQMy302___contig_1_fragment_7_714	PF06199.11	3.4e-20	69.0
GCA_001047405___contig_4_fragment_1_90	PF06199.11	3.5e-20	69.0
GCA_001047405___contig_4_fragment_1_86	PF05709.11	3.6000000000000003e-20	68.9
MP_BCQMy302___contig_1_fragment_12_1198	PF05119.12	4.4000000000000004e-20	68.5
MP_ONT63___contig_1_fragment_1_84	PF05119.12	5.900000000000001e-20	68.0
MP_ATCC35311___contig_2_fragment_3_95	PF03551.14	7.6e-20	67.2
GCA_001047445___contig_4_fragment_1_11	PF03551.14	7.6e-20	67.2
MP_ONT231___contig_2_fragment_2_92	PF03551.14	7.6e-20	67.2
MP_BCQMy302___contig_2_fragment_2_96	PF03551.14	7.6e-20	67.2
GCA_001047525___contig_10_fragment_2_46	PF03551.14	7.6e-20	67.2
GCA_025728645___contig_57_fragment_1_11	PF03551.14	7.6e-20	67.2
MP_BCQMy224___contig_1_fragment_14_1438	PF18667.1	9.6e-20	67.1
GCA_001047455___contig_4_fragment_1_43	PF05119.12	1.1999999999999999e-19	67.0
GCA_001047445___contig_4_fragment_1_13	PF12833.7	1.6999999999999999e-19	66.3
MP_ATCC35311___contig_2_fragment_3_97	PF12833.7	1.6999999999999999e-19	66.3
GCA_025728645___contig_57_fragment_1_13	PF12833.7	1.6999999999999999e-19	66.3
MP_BCQMy302___contig_2_fragment_2_98	PF12833.7	1.6999999999999999e-19	66.3
MP_ONT231___contig_2_fragment_2_94	PF12833.7	1.6999999999999999e-19	66.3
MP_BCQMy302___contig_1_fragment_13_1255	PF05709.11	2e-19	66.5
MP_ONT63___contig_1_fragment_4_570	PF05709.11	2e-19	66.5
MP_BCQMy224___contig_1_fragment_12_1202	PF05709.11	2e-19	66.5
MP_BCQMy302___contig_1_fragment_7_718	PF05709.11	3.6e-19	65.6
MP_BCQMy224___contig_1_fragment_14_1445	PF06199.11	4.2e-19	65.5
GCA_025728635___contig_34_1	PF05382.13	4.5e-19	65.2
GCA_001047405___contig_4_fragment_1_85	PF18013.1	5.899999999999999e-19	65.0
GCA_025728595___contig_34_fragment_3_189	PF09693.10	6.999999999999999e-19	64.1
MP_BCQMy224___contig_1_fragment_5_501	PF09693.10	6.999999999999999e-19	64.1
MP_BCQMy302___contig_1_fragment_5_501	PF09693.10	6.999999999999999e-19	64.1
MP_ONT63___contig_1_fragment_12_1208	PF09693.10	6.999999999999999e-19	64.1
MP_BCQMy302___contig_1_fragment_7_703	PF03592.16	8.200000000000001e-19	64.9
GCA_001047405___contig_4_fragment_5_327	PF01432.20	9.299999999999999e-19	64.4
GCA_001047445___contig_4_fragment_1_18	PF04616.14	9.900000000000001e-19	64.2
MP_ATCC35311___contig_2_fragment_3_102	PF04616.14	9.900000000000001e-19	64.2
GCA_001047525___contig_10_fragment_2_38	PF04616.14	9.900000000000001e-19	64.2
GCA_001047465___contig_1_fragment_2_61	PF04616.14	9.900000000000001e-19	64.2
GCA_001047405___contig_4_fragment_2_130	PF01420.19	1.2e-18	64.4
GCA_025728595___contig_34_fragment_3_179	PF07927.12	1.6e-18	63.0
MP_ONT63___contig_1_fragment_12_1198	PF07927.12	1.6e-18	63.0
MP_ONT63___contig_1_fragment_1_106	PF09693.10	1.9e-18	62.7
GCA_025728635___contig_22_1	PF18013.1	8.500000000000001e-18	61.2
GCA_025728615___contig_13_27	PF18013.1	8.500000000000001e-18	61.2
GCA_025728595___contig_10_3	PF10145.9	2.8000000000000005e-17	59.7
MP_ONT63___contig_1_fragment_14_1385	PF10145.9	2.8000000000000005e-17	59.7
MP_BCQMy302___contig_1_fragment_3_321	PF10145.9	2.8000000000000005e-17	59.7
GCA_025728635___contig_22_3	PF10145.9	2.8000000000000005e-17	59.7
GCA_025728615___contig_13_25	PF10145.9	2.8000000000000005e-17	59.7
MP_BCQMy224___contig_1_fragment_3_321	PF10145.9	2.8000000000000005e-17	59.7
MP_BCQMy224___contig_1_fragment_11_1125	PF09693.10	3.4000000000000004e-17	58.7
GCA_001047455___contig_4_fragment_1_20	PF09693.10	3.4000000000000004e-17	58.7
MP_BCQMy302___contig_1_fragment_7_706	PF04233.14	5.4e-17	59.0
GCA_001047455___contig_8_8	PF17363.2	1.1000000000000001e-16	57.3
MP_BCQMy205___contig_3_12	PF17363.2	1.1000000000000001e-16	57.3
GCA_001047435___contig_2_fragment_2_115	PF02595.15	1.2e-16	57.2
GCA_001047455___contig_2_fragment_2_26	PF02595.15	1.2e-16	57.2
GCA_001047465___contig_8_fragment_1_7	PF02595.15	1.2e-16	57.2
GCA_001047405___contig_4_fragment_5_323	PF04892.12	1.2e-16	58.0
GCA_001047395___contig_2_fragment_2_115	PF02595.15	1.2e-16	57.2
GCA_001047405___contig_4_fragment_4_227	PF05043.13	3.7e-16	56.0
MP_BCQMy224___contig_1_fragment_1_60	PF01381.22	4.5e-16	55.2
MP_BCQMy302___contig_1_fragment_1_60	PF01381.22	4.5e-16	55.2
MP_ONT63___contig_1_fragment_2_118	PF01381.22	4.5e-16	55.2
MP_BCQMy302___contig_1_fragment_7_725	PF09693.10	5.4e-16	54.9
GCA_025728635___contig_34_4	PF09693.10	5.4e-16	54.9
GCA_025728675___contig_17_1	PF05709.11	5.7e-16	55.1
MP_BCQMy302___contig_1_fragment_7_671	PF00440.23	1.8e-15	53.0
GCA_025728595___contig_34_fragment_1_18	PF00440.23	1.8e-15	53.0
GCA_001047525___contig_10_fragment_2_47	PF08006.11	1.9999999999999998e-15	53.3
MP_ATCC35311___contig_2_fragment_3_94	PF08006.11	1.9999999999999998e-15	53.3
GCA_001047445___contig_4_fragment_1_10	PF08006.11	1.9999999999999998e-15	53.3
MP_BCQMy224___contig_1_fragment_12_1210	PF13229.6	2.1e-15	53.4
MP_BCQMy302___contig_1_fragment_13_1263	PF13229.6	2.1e-15	53.4
MP_ONT63___contig_1_fragment_4_562	PF13229.6	2.1e-15	53.4
MP_ONT63___contig_1_fragment_15_1468	PF00462.24	2.2e-15	53.1
MP_BCQMy224___contig_1_fragment_15_1526	PF00462.24	2.2e-15	53.1
MP_BCQMy302___contig_1_fragment_15_1531	PF00462.24	2.2e-15	53.1
MP_BCQMy224___contig_1_fragment_5_447	PF00583.25	3.3e-15	52.8
MP_BCQMy302___contig_1_fragment_5_447	PF00583.25	3.3e-15	52.8
GCA_025728635___contig_53_fragment_3_123	PF00583.25	3.3e-15	52.8
GCA_001047395___contig_2_fragment_2_122	PF07523.12	3.8e-15	52.4
GCA_001047435___contig_2_fragment_2_122	PF07523.12	3.8e-15	52.4
GCA_001047455___contig_2_fragment_2_33	PF07523.12	3.8e-15	52.4
GCA_001047465___contig_8_fragment_1_14	PF07523.12	3.8e-15	52.4
MP_BCQMy302___contig_2_fragment_2_95	PF08006.11	5.7e-15	51.8
GCA_025728645___contig_57_fragment_1_10	PF08006.11	5.7e-15	51.8
MP_ONT231___contig_2_fragment_2_91	PF08006.11	5.7e-15	51.8
GCA_003462485___contig_6_8	PF00226.31	8.5e-15	51.2
GCA_001047405___contig_4_fragment_2_122	PF06486.11	1.3e-14	51.2
MP_BCQMy224___contig_1_fragment_3_298	PF00176.23	1.3999999999999999e-14	50.0
MP_BCQMy302___contig_1_fragment_3_298	PF00176.23	1.3999999999999999e-14	50.0
MP_ONT63___contig_1_fragment_14_1408	PF00176.23	1.3999999999999999e-14	50.0
GCA_025728635___contig_22_25	PF00176.23	1.3999999999999999e-14	50.0
GCA_025728615___contig_13_3	PF00176.23	1.3999999999999999e-14	50.0
GCA_025728595___contig_10_25	PF00176.23	1.3999999999999999e-14	50.0
GCA_001047455___contig_4_fragment_1_13	PF10097.9	1.8000000000000002e-14	49.9
MP_BCQMy224___contig_1_fragment_11_1177	PF01381.22	2.1000000000000002e-14	49.8
MP_BCQMy302___contig_1_fragment_12_1230	PF01381.22	2.1000000000000002e-14	49.8
MP_ONT63___contig_1_fragment_12_1239	PF13479.6	2.2e-14	50.1
MP_BCQMy302___contig_1_fragment_7_729	PF14213.6	2.3e-14	49.3
GCA_025728645___contig_15_2	PF14213.6	2.3e-14	49.3
MP_BCQMy302___contig_1_fragment_1_61	PF00132.24	2.5e-14	48.9
MP_ONT63___contig_1_fragment_2_119	PF00132.24	2.5e-14	48.9
MP_BCQMy224___contig_1_fragment_1_61	PF00132.24	2.5e-14	48.9
GCA_001047455___contig_2_fragment_2_37	PF07242.11	5.1e-14	48.9
GCA_001047435___contig_2_fragment_2_126	PF07242.11	5.1e-14	48.9
GCA_001047395___contig_2_fragment_2_126	PF07242.11	5.1e-14	48.9
GCA_001047465___contig_8_fragment_1_18	PF07242.11	5.1e-14	48.9
GCA_001047455___contig_4_fragment_1_66	PF08346.12	6.2e-14	48.8
MP_BCQMy302___contig_1_fragment_1_59	PF07853.11	1e-13	47.2
MP_BCQMy224___contig_1_fragment_1_59	PF07853.11	1e-13	47.2
MP_ONT63___contig_1_fragment_2_117	PF07853.11	1e-13	47.2
GCA_001047455___contig_4_fragment_1_73	PF12844.7	2.3e-13	46.4
MP_ONT63___contig_1_fragment_12_1253	PF01381.22	2.4e-13	46.4
MP_BCQMy224___contig_1_fragment_14_1443	PF12363.8	2.6e-13	46.8
MP_BCQMy224___contig_1_fragment_11_1178	PF00717.23	2.7e-13	46.2
MP_BCQMy302___contig_1_fragment_12_1231	PF00717.23	2.7e-13	46.2
GCA_001047455___contig_4_fragment_2_159	PF10031.9	4e-13	45.7
MP_BCQMy302___contig_1_fragment_9_988	PF10031.9	4e-13	45.7
MP_BCQMy224___contig_1_fragment_8_933	PF10031.9	4e-13	45.7
MP_ONT63___contig_1_fragment_7_776	PF10031.9	4e-13	45.7
MP_ONT63___contig_1_fragment_1_55	PF00717.23	5.3e-13	45.2
GCA_025728595___contig_34_fragment_1_8	PF00717.23	5.7e-13	45.1
MP_BCQMy302___contig_1_fragment_7_681	PF00717.23	5.7e-13	45.1
GCA_025728635___contig_53_fragment_3_129	PF12844.7	5.9e-13	45.1
MP_BCQMy302___contig_1_fragment_5_453	PF12844.7	5.9e-13	45.1
MP_BCQMy224___contig_1_fragment_5_453	PF12844.7	5.9e-13	45.1
GCA_003462485___contig_6_6	PF01022.20	6.3e-13	44.9
GCA_001047405___contig_4_fragment_1_94	PF13229.6	6.6e-13	45.3
MP_ONT63___contig_1_fragment_12_1254	PF00717.23	7.6e-13	44.7
MP_ONT63___contig_1_fragment_1_71	PF13412.6	1.1e-12	43.8
GCA_001047405___contig_4_fragment_4_230	PF01381.22	1.4999999999999999e-12	43.9
MP_ONT63___contig_1_fragment_2_139	PF07242.11	3.1e-12	43.1
MP_BCQMy224___contig_1_fragment_2_83	PF07242.11	3.1e-12	43.1
MP_BCQMy302___contig_1_fragment_2_83	PF07242.11	3.1e-12	43.1
MP_ONT63___contig_1_fragment_14_1397	PF01844.23	3.7e-12	42.7
MP_BCQMy302___contig_1_fragment_3_309	PF01844.23	3.7e-12	42.7
GCA_025728595___contig_10_15	PF01844.23	3.7e-12	42.7
GCA_025728635___contig_22_15	PF01844.23	3.7e-12	42.7
GCA_025728615___contig_13_13	PF01844.23	3.7e-12	42.7
MP_BCQMy224___contig_1_fragment_3_309	PF01844.23	3.7e-12	42.7
MP_BCQMy224___contig_1_fragment_12_1214	PF00717.23	3.9e-12	42.5
GCA_001047405___contig_4_fragment_1_100	PF00717.23	3.9e-12	42.5
MP_ONT63___contig_1_fragment_4_558	PF00717.23	3.9e-12	42.5
MP_BCQMy302___contig_1_fragment_13_1267	PF00717.23	3.9e-12	42.5
MP_BCQMy302___contig_1_fragment_15_1526	PF13443.6	4.4e-12	42.8
MP_ONT63___contig_1_fragment_15_1463	PF13443.6	4.4e-12	42.8
MP_BCQMy224___contig_1_fragment_15_1521	PF13443.6	4.4e-12	42.8
MP_BCQMy224___contig_1_fragment_14_1468	PF13175.6	4.5e-12	42.8
MP_ONT63___contig_1_fragment_12_1223	PF05135.13	5.9e-12	42.5
MP_BCQMy302___contig_1_fragment_5_486	PF05135.13	5.9e-12	42.5
MP_BCQMy224___contig_1_fragment_5_486	PF05135.13	5.9e-12	42.5
GCA_001047405___contig_4_fragment_5_322	PF01476.20	1.1e-11	41.1
GCA_001047405___contig_4_fragment_2_133	PF12161.8	1.4e-11	41.6
GCA_001047455___contig_4_fragment_1_79	PF01381.22	1.9e-11	40.4
GCA_001047405___contig_4_fragment_5_329	PF09954.9	2.0000000000000002e-11	40.3
GCA_001047455___contig_4_fragment_1_37	PF05135.13	3.2e-11	40.1
MP_AB35___contig_1_fragment_4_357	PF13597.6	7.099999999999998e-182	602.0
GCA_014202715___contig_1_fragment_5_445	PF13597.6	7.099999999999998e-182	602.0
MP_ONT141___contig_1_fragment_13_1345	PF13597.6	7.099999999999998e-182	602.0
MP_QEQMy133751___contig_1_fragment_14_1416	PF13597.6	7.099999999999998e-182	602.0
MP_QEQMy133751___contig_1_fragment_4_445	PF00476.20	8.399999999999997e-157	518.0
GCA_025728615___contig_37_fragment_1_89	PF05833.11	2.0999999999999998e-150	497.4
MP_ONT141___contig_1_fragment_7_778	PF05833.11	2.0999999999999998e-150	497.4
MP_AB35___contig_1_fragment_9_984	PF05833.11	2.0999999999999998e-150	497.4
MP_QEQMy133751___contig_1_fragment_9_813	PF05833.11	5.099999999999999e-149	492.8
GCA_025728695___contig_13_fragment_1_34	PF03054.16	2.799999999999999e-146	482.8
MP_AB35___contig_1_fragment_15_1534	PF02867.15	1.2999999999999995e-139	462.1
MP_ONT141___contig_1_fragment_15_1465	PF02867.15	1.2999999999999995e-139	462.1
GCA_014202715___contig_1_fragment_1_70	PF06418.14	2.6999999999999993e-132	436.0
GCA_001047545___contig_6_fragment_3_438	PF06418.14	2.6999999999999993e-132	436.0
MP_QEQMy133751___contig_1_fragment_11_1039	PF06418.14	2.6999999999999993e-132	436.0
MP_ONT141___contig_1_fragment_2_127	PF02595.15	3.699999999999999e-127	420.3
GCA_025728595___contig_23_fragment_1_105	PF02595.15	3.699999999999999e-127	420.3
MP_AB35___contig_1_fragment_2_75	PF02595.15	3.699999999999999e-127	420.3
MP_BCQMy225___contig_2_fragment_2_101	PF17389.2	4.099999999999999e-125	413.5
GCA_000283975___contig_2_fragment_2_62	PF17389.2	4.099999999999999e-125	413.5
GCA_001047455___contig_7_fragment_3_102	PF17389.2	9.999999999999997e-125	412.2
MP_QEQMy132961___contig_2_fragment_3_103	PF17389.2	2.799999999999999e-122	404.2
MP_QEQMy133751___contig_1_fragment_15_1640	PF10022.9	5.499999999999999e-120	396.6
GCA_014202715___contig_1_fragment_4_394	PF03668.15	8.399999999999998e-113	372.3
GCA_025728695___contig_13_fragment_1_32	PF01131.20	2.999999999999999e-107	355.1
GCA_003462485___contig_2_fragment_1_16	PF00145.17	8.199999999999997e-102	336.9
GCA_014202715___contig_1_fragment_4_393	PF01933.18	1.6999999999999996e-99	328.7
MP_QEQMy133751___contig_1_fragment_2_86	PF02595.15	7.899999999999998e-98	323.8
GCA_025728695___contig_102_15	PF05133.14	5.899999999999998e-94	311.5
MP_AB35___contig_1_fragment_7_707	PF05133.14	1.3e-93	310.4
GCA_003462485___contig_2_fragment_1_7	PF11175.8	3.9e-91	300.8
MP_ONT141___contig_1_fragment_15_1466	PF00268.21	8.8e-90	296.9
MP_AB35___contig_1_fragment_15_1535	PF00268.21	8.8e-90	296.9
MP_QEQMy133751___contig_1_fragment_6_537	PF02384.16	1.5999999999999996e-89	296.3
GCA_014202715___contig_1_fragment_4_390	PF00574.23	8.999999999999998e-88	288.9
MP_AB35___contig_1_fragment_7_674	PF09989.9	9.4e-88	289.4
GCA_025728695___contig_13_fragment_1_36	PF00266.19	4.4e-84	278.5
GCA_003462485___contig_2_fragment_1_17	PF09521.10	1.8999999999999997e-81	269.1
MP_AB35___contig_1_fragment_5_471	PF12684.7	3.8999999999999995e-79	261.7
GCA_014202715___contig_1_fragment_1_67	PF06908.11	1.5999999999999997e-71	235.7
GCA_001047545___contig_6_fragment_3_441	PF06908.11	1.9999999999999994e-71	235.4
MP_QEQMy133751___contig_1_fragment_11_1036	PF06908.11	1.9999999999999994e-71	235.4
MP_QEQMy133751___contig_1_fragment_6_530	PF01458.17	6.499999999999999e-71	234.5
GCA_001047455___contig_7_fragment_3_103	PF00933.21	3.2999999999999994e-68	226.4
MP_BCQMy225___contig_2_fragment_2_100	PF00933.21	3.2999999999999994e-68	226.4
GCA_000283975___contig_2_fragment_2_63	PF00933.21	3.2999999999999994e-68	226.4
MP_QEQMy132961___contig_2_fragment_3_102	PF00933.21	3.2999999999999994e-68	226.4
GCA_025728695___contig_124_2	PF13731.6	1.3999999999999997e-67	223.8
MP_AB35___contig_1_fragment_7_706	PF04466.13	1.0999999999999999e-66	220.2
GCA_025728695___contig_102_14	PF04466.13	1.0999999999999999e-66	220.2
GCA_000283975___contig_2_fragment_2_60	PF04616.14	1.6999999999999997e-66	220.4
MP_BCQMy225___contig_2_fragment_2_103	PF04616.14	1.6999999999999997e-66	220.4
MP_QEQMy133751___contig_1_fragment_4_439	PF02677.14	9.799999999999998e-65	213.9
GCA_014202715___contig_1_fragment_1_68	PF03838.14	9.999999999999998e-65	213.3
GCA_001047545___contig_6_fragment_3_440	PF03838.14	9.999999999999998e-65	213.3
MP_QEQMy133751___contig_1_fragment_11_1037	PF03838.14	9.999999999999998e-65	213.3
MP_ONT141___contig_1_fragment_15_1461	PF02421.18	1.2999999999999998e-64	212.4
MP_AB35___contig_1_fragment_15_1530	PF02421.18	1.2999999999999998e-64	212.4
MP_AB35___contig_1_fragment_3_330	PF05382.13	7.999999999999998e-63	206.6
MP_ONT141___contig_1_fragment_14_1372	PF05382.13	7.999999999999998e-63	206.6
MP_QEQMy133751___contig_1_fragment_7_592	PF05382.13	1e-62	206.3
MP_AB35___contig_1_fragment_13_1248	PF05382.13	1e-62	206.3
MP_ONT141___contig_1_fragment_4_574	PF05382.13	1e-62	206.3
MP_AB35___contig_1_fragment_7_676	PF13561.6	2e-61	203.5
MP_AB35___contig_1_fragment_7_730	PF05382.13	2.8999999999999996e-61	201.5
GCA_025728695___contig_13_fragment_1_31	PF01580.18	4.5e-61	202.3
MP_AB35___contig_1_fragment_5_450	PF08282.12	1.6999999999999998e-60	200.9
MP_ONT141___contig_1_fragment_12_1252	PF08282.12	1.6999999999999998e-60	200.9
GCA_001047545___contig_6_fragment_3_439	PF00912.22	2.3999999999999995e-60	199.0
GCA_014202715___contig_1_fragment_1_69	PF00912.22	2.3999999999999995e-60	199.1
MP_QEQMy133751___contig_1_fragment_11_1038	PF00912.22	2.3999999999999995e-60	199.0
MP_ONT141___contig_1_fragment_14_1390	PF03354.15	5.1e-60	199.3
MP_AB35___contig_1_fragment_3_312	PF03354.15	5.1e-60	199.3
GCA_025728695___contig_87_13	PF03354.15	5.1e-60	199.3
GCA_014202715___contig_1_fragment_4_386	PF04552.13	7.600000000000001e-57	187.5
MP_AB35___contig_1_fragment_4_351	PF13177.6	2.7999999999999995e-56	185.8
MP_ONT141___contig_1_fragment_13_1351	PF13177.6	2.7999999999999995e-56	185.8
GCA_014202715___contig_1_fragment_5_452	PF13177.6	3.7999999999999993e-56	185.4
MP_QEQMy133751___contig_1_fragment_14_1422	PF13177.6	3.7999999999999993e-56	185.4
MP_AB35___contig_1_fragment_12_1198	PF03354.15	1.1e-54	181.7
MP_QEQMy133751___contig_1_fragment_14_1424	PF02223.17	6.900000000000001e-54	178.3
MP_ONT141___contig_1_fragment_13_1353	PF02223.17	6.900000000000001e-54	178.3
MP_AB35___contig_1_fragment_4_349	PF02223.17	6.900000000000001e-54	178.3
GCA_014202715___contig_1_fragment_5_454	PF02223.17	6.900000000000001e-54	178.3
MP_AB35___contig_1_fragment_2_78	PF13731.6	1.4999999999999999e-53	177.9
MP_ONT141___contig_1_fragment_2_130	PF13731.6	1.4999999999999999e-53	177.9
GCA_025728595___contig_23_fragment_1_102	PF13731.6	1.4999999999999999e-53	177.9
MP_QEQMy133751___contig_1_fragment_2_90	PF13731.6	1.9000000000000001e-53	177.6
MP_ONT141___contig_1_fragment_14_1388	PF04586.17	9.8e-53	174.7
MP_AB35___contig_1_fragment_3_314	PF04586.17	9.8e-53	174.7
GCA_025728695___contig_87_11	PF04586.17	1.1999999999999999e-52	174.4
MP_ONT141___contig_1_fragment_12_1223	PF03354.15	2.4999999999999996e-52	173.9
MP_ONT141___contig_1_fragment_1_82	PF03354.15	2.4999999999999996e-52	173.9
GCA_003462485___contig_2_fragment_1_22	PF01051.21	1.4e-51	171.4
MP_ONT141___contig_1_fragment_12_1221	PF04586.17	2.2000000000000003e-51	170.2
GCA_014202715___contig_1_fragment_5_447	PF00817.20	3.8e-51	169.0
MP_QEQMy133751___contig_1_fragment_14_1418	PF00817.20	3.8e-51	169.0
MP_ONT141___contig_1_fragment_13_1347	PF00817.20	3.8e-51	169.0
MP_AB35___contig_1_fragment_4_355	PF00817.20	3.8e-51	169.0
MP_AB35___contig_1_fragment_5_483	PF03354.15	4.4000000000000006e-51	169.8
MP_ONT141___contig_1_fragment_1_105	PF16775.5	4.5e-51	167.5
MP_AB35___contig_1_fragment_4_356	PF13353.6	8.800000000000001e-51	167.8
MP_ONT141___contig_1_fragment_13_1346	PF13353.6	8.800000000000001e-51	167.8
MP_QEQMy133751___contig_1_fragment_3_346	PF00544.19	2.4e-50	167.1
GCA_025728695___contig_13_fragment_1_37	PF13793.6	2.5e-50	165.3
MP_QEQMy133751___contig_1_fragment_14_1417	PF13353.6	2.8999999999999996e-50	166.2
GCA_014202715___contig_1_fragment_5_446	PF13353.6	2.8999999999999996e-50	166.2
MP_QEQMy133751___contig_1_fragment_3_340	PF13561.6	9.6e-50	165.3
MP_AB35___contig_1_fragment_12_1176	PF16775.5	1.4000000000000002e-49	162.7
MP_AB35___contig_1_fragment_12_1196	PF04586.17	2.1e-49	163.8
GCA_025728615___contig_37_fragment_1_88	PF07314.11	3.899999999999999e-49	163.1
MP_QEQMy133751___contig_1_fragment_9_811	PF07314.11	4.2e-49	163.0
MP_ONT141___contig_1_fragment_7_777	PF07314.11	4.3e-49	163.0
MP_AB35___contig_1_fragment_9_985	PF07314.11	4.3e-49	163.0
GCA_025728695___contig_13_fragment_1_33	PF06279.11	9.799999999999999e-49	160.5
MP_AB35___contig_1_fragment_2_76	PF11797.8	2e-48	159.9
MP_ONT141___contig_1_fragment_2_128	PF11797.8	2e-48	159.9
GCA_025728595___contig_23_fragment_1_104	PF11797.8	2e-48	159.9
GCA_025728695___contig_124_1	PF11797.8	3.2e-48	159.2
MP_QEQMy133751___contig_1_fragment_10_931	PF04586.17	4e-48	159.6
MP_QEQMy133751___contig_1_fragment_5_459	PF13604.6	5.9e-48	159.1
GCA_025728635___contig_26_fragment_2_103	PF13604.6	5.9e-48	159.1
MP_QEQMy133751___contig_1_fragment_10_953	PF16775.5	6.599999999999999e-48	157.3
MP_AB35___contig_1_fragment_5_505	PF16775.5	6.7e-48	157.3
MP_ONT141___contig_1_fragment_12_1201	PF16775.5	6.7e-48	157.3
MP_QEQMy133751___contig_1_fragment_2_88	PF11797.8	7.1e-48	158.1
MP_ONT141___contig_1_fragment_2_131	PF13731.6	8.8e-48	159.1
MP_AB35___contig_1_fragment_2_79	PF13731.6	8.8e-48	159.1
GCA_025728595___contig_23_fragment_1_101	PF13731.6	8.8e-48	159.1
MP_QEQMy133751___contig_1_fragment_4_442	PF00122.20	8.9e-48	158.2
MP_AB35___contig_1_fragment_15_1536	PF03816.14	2.1999999999999997e-47	157.0
MP_ONT141___contig_1_fragment_15_1467	PF03816.14	2.1999999999999997e-47	157.0
MP_QEQMy133751___contig_1_fragment_2_91	PF13731.6	2.4e-47	157.7
MP_QEQMy133751___contig_1_fragment_6_534	PF18766.1	2e-46	154.4
MP_QEQMy133751___contig_1_fragment_10_911	PF05565.11	2.7000000000000004e-46	153.5
MP_ONT141___contig_1_fragment_1_96	PF06605.11	2.7999999999999994e-46	154.1
MP_AB35___contig_1_fragment_12_1197	PF04860.12	5e-46	153.3
MP_ONT141___contig_1_fragment_1_83	PF04860.12	5.3e-46	153.2
MP_QEQMy133751___contig_1_fragment_10_930	PF04860.12	5.400000000000001e-46	153.2
MP_ONT141___contig_1_fragment_12_1236	PF05565.11	7.400000000000001e-46	152.1
MP_AB35___contig_1_fragment_5_484	PF04860.12	8.299999999999999e-46	152.6
GCA_025728595___contig_17_3	PF06605.11	1e-45	152.3
GCA_025728695___contig_13_fragment_1_35	PF08866.10	1.1999999999999998e-45	150.6
MP_ONT141___contig_1_fragment_12_1210	PF06605.11	1.4999999999999997e-45	151.7
MP_AB35___contig_1_fragment_5_496	PF06605.11	1.4999999999999997e-45	151.7
MP_ONT141___contig_1_fragment_12_1222	PF04860.12	2.2999999999999996e-45	151.1
GCA_000283975___contig_2_fragment_2_53	PF05866.11	8.1e-45	148.4
MP_BCQMy225___contig_2_fragment_2_109	PF05866.11	8.1e-45	148.4
GCA_001047545___contig_6_fragment_3_437	PF07553.11	9.3e-45	146.7
GCA_014202715___contig_1_fragment_1_71	PF07553.11	9.3e-45	146.7
MP_QEQMy133751___contig_1_fragment_11_1040	PF07553.11	9.3e-45	146.7
GCA_001047455___contig_7_fragment_3_91	PF05866.11	2e-44	147.1
MP_QEQMy132961___contig_2_fragment_3_114	PF05866.11	2e-44	147.1
MP_AB35___contig_1_fragment_5_453	PF07553.11	4e-44	144.7
GCA_025728595___contig_23_fragment_2_117	PF16173.5	4.3999999999999997e-44	146.0
MP_ONT141___contig_1_fragment_2_117	PF16173.5	4.3999999999999997e-44	146.0
MP_AB35___contig_1_fragment_1_63	PF16173.5	4.3999999999999997e-44	146.0
GCA_025728695___contig_111_3	PF02486.19	1.4e-43	145.0
GCA_025728645___contig_12_10	PF00239.21	1.6999999999999998e-43	144.2
